,lineout pixel,Radius (\mum),amp1_general,amp2_general,Te_electron,ne_electron
0,388,-798.3000903509999,0.3840378531396222,0.66612310825847,0.5640746970957445,1.1129790653024199
1,390,-788.0400903509999,0.4225297387772939,0.9498809374210403,0.42914859791160526,0.7986214949940413
2,392,-777.7800903509999,0.458190672304377,1.3456984837262471,0.4572634530114021,1.0092291064456946
3,394,-767.5200903509999,0.36805743615151565,0.8105541283764788,0.7318442336930652,1.4597021860942776
4,395,-762.3900903509998,0.39767466820620745,0.8147625550198613,0.7857941427456014,1.6850588535581572
5,397,-752.1300903509998,0.2902645817982074,0.6109314797163842,0.8006446053853725,1.6767756743153774
6,399,-741.8700903509998,0.3142804452238366,0.6955904767459516,0.7100108367413884,1.4484529009785276
7,401,-731.610090351,0.3183761131093009,0.6627994088749082,0.6745461565669172,1.2859386387296095
8,403,-721.3500903509998,0.30837260125517296,0.5723558640513269,0.8733698523724234,1.7694464601483821
9,405,-711.0900903510001,0.28959270011167354,0.6549969061523865,0.8236273406562382,1.7426264421124373
