,lineout pixel,Radius (\mum),amp1_general,amp2_general,amp3_general,ud_general,Va_general,Te_electron,ne_electron,m_electron,Ti_ion-1,Z_ion-1
0,242,-816.265724350804,0.8640987761086388,1.0258507715427918,1.0067384122131895,18.1571045917011,1.7910031307002434,0.1604564408751367,0.07535808721272197,2.026876888353735,0.12809467435811547,4.290065059467699
1,253,-784.585724350804,0.8087785736830451,1.00570427428894,0.927385062828589,18.852175530214346,0.9194299541862243,0.17178497484182706,0.07969399115876637,2.0194702974381893,0.1258780173174271,3.753127247424403
2,263,-755.785724350804,0.6799734086249092,1.1837183507747262,0.8869073747424602,19.731470944746363,0.7616939177366504,0.18976528941093673,0.0948681638973081,2.0107677916163946,0.1426650948002756,3.14250448430727
3,274,-724.1057243508039,0.9085758005575624,1.1601824317586567,0.8421357625416794,19.982574918607206,0.32004316666864696,0.20462804010628777,0.09348579156471684,2.0085726764590155,0.13698086438497556,2.648278833719459
4,284,-695.305724350804,0.7997599374394252,1.1528513114501298,0.8423278299301319,19.972170501402104,0.3423350277453423,0.2030884150848049,0.10140910743313479,2.007524945782033,0.15480750523771966,2.544522412602369
5,295,-663.6257243508039,0.8566008935954339,0.9345259871707139,0.8746127868490984,19.98965183287693,0.5270677406738109,0.20882786993649888,0.10526280946928779,2.0080187390399096,0.16186967401704613,2.6125888453616177
6,305,-634.825724350804,0.9572854287971038,1.2076612762568757,0.9009679230483782,19.999748190431518,0.5668506065762742,0.2027499372333577,0.11201282765398628,2.002686068810532,0.1658735627747773,2.9192871550267405
7,315,-606.025724350804,0.8893036473089525,1.3017982395485899,0.9762187529217699,19.91473525197999,0.45320056509953943,0.20243597812898173,0.12323372428554662,2.0053415647972526,0.15426939328855346,2.9264416439330665
8,326,-574.345724350804,0.9031463812949745,1.2176740490516202,0.9313736181262512,19.830614272826658,0.47987830528132136,0.21251048918199683,0.12517228197962357,2.00437711409633,0.15598456065079616,2.922032769143505
9,336,-545.545724350804,0.8374923474780773,1.217887350201923,1.0314184941738687,19.982362966405972,0.4107746574231399,0.23379015466387648,0.12964892468157532,2.0061312124196147,0.14284426039600284,2.670177701231844
10,347,-513.8657243508039,0.763592505421048,1.3284773248198516,1.0193127618536204,19.97126272368981,0.5103806718155326,0.22642417347655444,0.13728312530430548,2.005432429452895,0.15792817131894463,2.907140365314681
11,357,-485.065724350804,0.9081910953474027,1.1615556535016685,0.9819047565967997,19.9895063292324,0.6983700248882769,0.23164500560275356,0.13987412496229532,2.0043516586037575,0.1544030248484085,2.9407841358170375
12,367,-456.265724350804,0.9169511814205653,1.1083190496616724,1.0547059134090475,19.99974818709547,0.38210776177402295,0.23070250021825575,0.13979252163601932,2.002681011927232,0.14910963195585256,2.9132162489399156
13,378,-424.58572435080396,0.9042479872929112,1.2964814650351197,1.1080022874628288,19.91407136318265,0.3522261126916888,0.22210284696085064,0.13959726219240837,2.0053360692003297,0.15791305650284046,3.1099105286039794
14,388,-395.785724350804,0.9110522557727747,0.8306530571068967,1.0793075972431947,19.82946650929759,0.5220075361773979,0.2380449189004969,0.13417418191983116,2.004373554691693,0.1572614250910696,2.802546104273072
15,399,-364.10572435080394,0.7855817736612702,1.3403208612867485,1.0791022840138593,19.982361867218614,0.5884077018732583,0.24333725904360384,0.1418012868676892,2.0061267193575354,0.16126507837962686,2.969865576603124
16,409,-335.305724350804,0.8698297539780994,0.9267832479036753,1.0647380131290305,19.971164862648187,0.631840171386969,0.2212541552558863,0.14696772618562584,2.0054209606389466,0.16650649672136172,3.077392853960884
17,420,-303.6257243508039,0.7788805030584396,1.045419971200593,1.1136867534392212,19.989486955922956,0.4894487037096873,0.2319661868856226,0.14564400996602686,2.0043475683339893,0.17404862697776055,2.927660850747633
18,430,-274.82572435080397,0.8185966499051243,1.2529284871592068,1.109681495286194,19.99974818341712,0.40033631738486974,0.24180669507687205,0.1490122920974928,2.00267781650214,0.16152482873357446,2.788410614983494
19,440,-246.025724350804,0.8304361741601531,1.0975177465503412,1.0979090629014343,19.913564017635082,0.4865597480199604,0.24510201195284068,0.1458968918889738,2.005326108979769,0.16366379033043663,2.8832991550415263
20,451,-214.34572435080395,0.8387682074837368,0.9277325353010353,1.0871290265466258,19.827819202728662,0.20283344063961195,0.24309677884431846,0.14796525901375407,2.0043686015412305,0.15756570152472002,2.95806431003808
21,461,-185.545724350804,0.8846623196506876,0.9819458595501415,1.087794822378954,19.982346249736054,0.5484725866469269,0.22636557017819164,0.15466732422433005,2.00611708620105,0.15846603646069737,3.121825046677476
22,472,-153.86572435080393,0.8439666173765986,1.053182206844153,1.0492583237600817,19.971154044365008,0.6027182088516909,0.2460558520528187,0.14742492761387507,2.005408269608116,0.16052538707882943,2.802757225071014
23,482,-125.06572435080398,0.8208899794027418,0.9302559202401721,1.0700394009751797,19.989480822873468,0.48726780331605113,0.24060340523590618,0.14760731638534152,2.004340167639971,0.16868981388470103,2.929394805558375
24,492,-96.26572435080402,0.7783710648392186,1.2761155532956117,1.1040134942617366,19.999748178286687,0.3604324462125561,0.24981250077536044,0.15193976136985185,2.002674703773872,0.17820340004939675,2.753119126978149
25,503,-64.58572435080396,0.8536709334565538,0.8466747351067946,1.097429285605801,19.912308366146185,0.3384399634275148,0.22300095287377816,0.15591280224139228,2.0053064105544895,0.16591053297627556,2.938383743067979
26,513,-35.785724350804,0.6857329266652613,1.1329775753771079,1.0497507233489352,19.824157158796815,0.44616916486497615,0.25764892149792423,0.15072497612266836,2.00435185534962,0.16864673117340592,2.522235700995039
27,524,-4.105724350803939,0.869842642329936,0.8563528103305352,1.050267273777144,19.982317758796675,0.24743124604576394,0.24669020953125959,0.15038023969192868,2.0061136168952762,0.17041852115068726,2.707704337888723
28,534,24.694275649196015,0.7723921473289398,1.1970044071586037,0.8570142496391268,19.97103847566069,0.49186903650195646,0.2558377841917832,0.14586761667177375,2.005401528715484,0.1752660348566307,2.2226964354488867
29,545,56.37427564919608,0.6889369948079589,1.1540405717911555,0.956899273928271,19.989468520872904,0.6651508204785301,0.26369402446222645,0.14716739971483508,2.0043224852637653,0.17287907876209815,2.0750737097278225
30,555,85.17427564919603,0.8175011820665116,0.7201657082844451,1.0868290339696938,19.999745989758964,0.8098595420974739,0.2330135650778573,0.1486727768558096,2.001333971365024,0.1593583208858185,2.4652681622231785
