,lineout pixel,Radius (\mum),Te_electron,ne_electron,amp1_general,amp2_general
0,565,101.29441011036488,0.25634451905849864,0.5555817366398165,0.2217015571729953,0.7550922505146662
1,569,121.81441011036486,0.2300596411768462,0.1687887790699733,0.06993893506451936,1.120000306493563
2,573,142.33441011036484,0.1606710843140568,0.24883539376332897,0.012749923668918446,0.16804524794707962
3,576,157.72441011036472,0.07197125612393665,1.9745994744862192,0.011363351554635033,1.115042811143245
4,580,178.2444101103647,0.13504812293904722,0.1986253044837323,0.3034374906147632,0.9994013585332191
5,584,198.76441011036468,0.1102469272873291,0.20739099157083812,0.2371233604227702,1.0040951976832708
6,588,219.28441011036512,0.11824377091428623,0.19974243572583839,0.12421960156628539,1.2662789330142272
7,592,239.8044101103651,0.24629454945342874,0.16988408754820597,0.0893937139536871,1.425996697795632
8,596,260.3244101103651,0.11321931383701975,0.20521272939096014,0.2704266826467559,0.931329766343531
9,600,280.84441011036506,0.12545539584932408,0.1973254934824255,0.1899321413845997,1.0694301072253967
