,lineout pixel,Radius (\mum),amp1_general,amp2_general,Te_electron,ne_electron,m_electron
0,368,-900.9000903509998,0.9165443627284856,0.04710605987254735,0.27064974975893885,0.1425984059531787,2.02405722427547
1,373,-875.2500903509999,0.8553222403112418,0.01298986194774558,0.24649316256194567,0.14513269821703845,2.0361981352398844
2,378,-849.6000903509998,0.11395478680092981,1.1392940928582378,0.12907978341671475,0.054499710295629146,2.026669276089868
3,383,-823.9500903509997,0.9243781224952738,0.19175370224216937,0.30703743278677065,0.14874964470569835,2.040495840308184
4,388,-798.3000903509999,0.30140682650603207,0.40210202400679446,1.502555895092727,0.010090951108825562,2.032006790165265
5,393,-772.6500903509998,1.4868241603341934,3.738633976760169,1.9957278797265492,0.8777539834071701,4.974106027852401
