,lineout pixel,Radius (\mum),amp3_general,ud_general,Va_general,Te_electron,Ti_ion-1,Z_ion-1
0,233,-849.2533862399999,1.0007855554180187,19.850125822097475,9.025893498283079,0.4865090996309839,0.08701744122907436,1.1917972719077397
1,242,-823.33338624,0.9835460043536106,19.850365509594624,8.622284065672176,0.4866560559087374,0.11451162299536627,1.214459992978104
2,250,-800.2933862399999,0.9549085531507329,19.85147511325482,8.734957951869,0.486354850970355,0.09030133533491455,1.2140598624079497
3,259,-774.37338624,1.0083672283852425,19.85201611761837,8.87147933357214,0.48694708775837825,0.09651408019364599,1.327852480379236
4,268,-748.4533862399999,1.0238866582315003,19.999218227531664,8.537936216673938,0.1000097642877621,0.1303626906623478,5.356221296882511
5,276,-725.4133862399999,1.0211413318415992,19.99921819892404,8.839986897230109,0.10000976423034477,0.14260901212653682,5.1824543138113635
6,285,-699.49338624,1.0662404882844243,19.99921820466067,8.74813924615339,0.10000976523160314,0.14517768803950434,5.526004831921259
7,294,-673.5733862399999,1.1158305043480063,19.999218179916276,8.964450533755095,0.10000976725488094,0.17722548201248142,5.861338755558461
8,302,-650.5333862399999,1.0320008852587579,19.999218213414608,8.849897536020258,0.10000977454247267,0.15958587535682953,6.567272201846855
9,311,-624.61338624,0.9818355763206073,19.999218217131883,9.212340276280159,0.10000977334729619,0.14787964489447442,6.534933192196845
