,lineout pixel,Radius (\mum),amp1_general,amp2_general,Te_electron,ne_electron
0,368,-900.9000903509998,0.914763345945988,0.053122195316475995,0.26964757389197563,0.14296453553940586
1,369,-895.7700903509999,0.9938009984447348,0.14055732257166997,0.26444893014939175,0.1457934382034746
2,370,-890.6400903509998,0.8857608118921761,0.13158581865441576,0.2592734637131966,0.14452992322247385
3,371,-885.5100903509999,0.8417752084382084,0.14245502558212486,0.25945943316416203,0.1410292438705036
4,372,-880.3800903509998,0.8690538867905185,0.15195421782427324,0.25041593609141727,0.14213632365751108
5,373,-875.2500903509999,0.8527865601077591,0.10481643897572603,0.24522129450072727,0.1456333784954256
6,374,-870.1200903509998,0.8127616817356086,0.06056737596965113,0.23937643217672944,0.1501909600938828
7,375,-864.9900903509999,0.78379845743692,0.04182196392217454,0.2425970013862706,0.1516850034462589
