,lineout pixel,Radius (\mum),amp3_general,ud_general,Va_general,Te_electron,Ti_ion-1,Z_ion-1
0,250,-800.2933862399999,1.0352639329689797,19.340884487865345,8.654777462310587,0.1654622440215407,0.08999980634489396,2.9630372120830275
1,259,-774.37338624,1.1164753987836373,18.725215067889053,8.764724006337211,0.2515812257740087,0.08999999817345647,2.264901678316111
2,268,-748.4533862399999,1.1909374023080042,18.765153943642105,8.22746784793027,0.2795731050610286,0.08999980659219743,2.1347616056851297
3,276,-725.4133862399999,1.1061660979349761,-7.114884136970506,8.696098959510191,0.29981984563379727,0.08999999817347572,2.2064831051050278
4,285,-699.49338624,1.2395027608620097,5.120264459808098,8.52825769408344,0.29664631696756405,0.0899998067775884,2.2567192701128462
5,294,-673.5733862399999,1.2979307444683164,-8.130041910111467,8.771661021545224,0.29982065649586886,0.08999999817349111,2.6169968908629966
6,302,-650.5333862399999,1.2478445169984853,2.4866126232223884,8.494576548397792,0.29669074397809414,0.08999980678641056,2.7688859536715213
7,311,-624.61338624,1.1724000943600754,8.18768090458926,8.923021721573331,0.2998207210828525,0.08999999817349211,2.587574827985769
8,320,-598.6933862399999,1.2954596541129324,-2.351278912521991,8.911736359464072,0.2967064118078633,0.0899998067958979,2.884760758590435
9,329,-572.7733862399999,1.2824674674054628,2.3466997801657357,8.459884653313981,0.2998208415609175,0.08999999817349315,2.888728794183236
10,337,-549.73338624,1.2905016930408337,0.38892077780076306,8.46198855705471,0.2968740676523315,0.08999980694884033,3.109694129759115
11,346,-523.8133862399999,1.0042573182992884,19.998921234274846,9.99999998531058,0.29981975573494707,0.08999999817350125,1.9869583656848824
12,355,-497.8933862399999,0.8451133579107347,20.0,10.0,0.12,0.08999981018244056,4.080195502613633
13,363,-474.85338623999996,0.8777835595031998,19.99983968512697,9.999999985325957,0.12000545369090117,0.08999999817042659,4.22287814775583
