,lineout pixel,Radius (\mum),Te_electron,ne_electron,amp1_general,amp2_general
0,563,99.44990964900035,0.18778888189556261,0.12310424913228125,0.04252658528749784,1.298303782378744
1,565,109.70990964900011,0.18566671840905227,0.12485818569911714,0.04372358297012686,1.328826474986948
2,567,119.96990964900033,0.19734849292188358,0.12246649351687988,0.0724231888214143,1.2327286861042117
3,569,130.2299096490001,0.224339500681504,0.1158550569617749,0.11264160872857164,1.2454762175452028
4,571,140.4899096490003,0.21132792883608212,0.11807721216766738,0.07970450649571897,1.2075710655921732
5,573,150.74990964900007,0.20647186798864642,0.11770486060519432,0.06425643029249534,1.2351669644111039
6,575,161.0099096490003,0.2086016308250979,0.11390690197484518,0.05978808306425792,1.266077600109029
7,577,171.26990964900006,0.19547545394494312,0.11886077772964049,0.0399889106770281,1.2585222259918136
8,579,181.52990964900027,0.18793427579073974,0.12243702240179064,0.03627115559218912,1.286951873225393
9,581,191.78990964900004,0.18990621136241412,0.11967354420676588,0.035514064952321164,1.2909043268009677
10,583,202.04990964900026,0.1837312092217559,0.12033431310258377,0.0514938030107642,1.2607471943334587
11,585,212.30990964900002,0.18701677048484666,0.11971544713104254,0.05586875557235162,1.2541708521885238
12,586,217.43990964900013,0.19088017048644665,0.11895141005991341,0.06327674279022097,1.2539972078080852
13,588,227.69990964900035,0.1966545006314272,0.11820921093632768,0.06356419997014347,1.3019215174078935
14,590,237.9599096490001,0.20048256633630282,0.1166969298888624,0.06999761552710357,1.3140412351329578
15,592,248.21990964900033,0.1995898073142099,0.1163923778854255,0.05695665627150775,1.353003199914799
16,594,258.4799096490001,0.18873642370318705,0.12029916111237943,0.019254555094045757,1.3148958256021512
17,596,268.7399096490003,0.1828980411146799,0.1237657561766668,0.02217205501837065,1.254382837854519
18,598,278.9999096490001,0.18890040211172016,0.11993667926688598,0.05472757118293228,1.2134614650538846
19,600,289.2599096490003,0.1858147382643412,0.11549220783735345,0.047663692519299035,1.257922272218354
20,602,299.51990964900006,0.18639191145359352,0.11354135732538904,0.04284319528951238,1.2500421931178551
21,604,309.7799096490003,0.1894587725837889,0.11328474568897653,0.07575211333974839,1.2811225899002179
22,606,320.03990964900004,0.18501406609146304,0.11299325317558909,0.12082504789887005,1.2549917132378607
23,608,330.29990964900026,0.18690290764258777,0.10844603176144776,0.12350070370430813,1.2579378479813208
24,610,340.559909649,0.18523867123525825,0.10588685544316868,0.07242620674810346,1.2515188553474106
25,612,350.81990964900024,0.18653973234304352,0.1019256541142888,0.07467109116765323,1.27849293475397
26,614,361.079909649,0.18267144860370954,0.10146464395852385,0.08548405461546396,1.1967116852779436
27,616,371.3399096490002,0.17986682602998372,0.10389173615807668,0.09748004785418998,1.2043224530595962
28,618,381.599909649,0.18172471803442086,0.10382038811005187,0.10462257747940473,1.2495538414319838
29,620,391.8599096490002,0.180345905271694,0.10358346428760488,0.10846354469137953,1.2392826123229839
30,622,402.11990964899996,0.18356005267973785,0.09983366180919098,0.12950968996033388,1.1847927392552378
31,624,412.3799096490002,0.18064508929706477,0.09647451240258284,0.14452385994523295,1.23370125557193
32,625,417.5099096490003,0.17371671565420505,0.09699073334630406,0.1485399532284229,1.2113562147172012
33,627,427.76990964900006,0.16848011334317076,0.09785117964008888,0.14968386958631225,1.2600910702926569
34,629,438.0299096490003,0.18651042328639972,0.09372692278985201,0.16644682993529739,1.1675542494250537
35,631,448.28990964900004,0.20998708044167755,0.0862619206393007,0.2541231187262699,1.174624012429161
36,633,458.54990964900026,0.18916556650087246,0.08371164850757518,0.18892985853763097,1.2017923804990336
37,635,468.809909649,0.16841648241968396,0.08648108515136571,0.10843079203088134,1.2996692306361681
38,637,479.06990964900024,0.16874675656945948,0.08739316907544965,0.13513569000103232,1.1411420801707601
39,639,489.329909649,0.18370426596570508,0.08392858668350411,0.21093563804723983,1.112573279655028
40,641,499.5899096490002,0.17963547766733096,0.08138659513478237,0.20011493186844076,1.317342041644936
41,643,509.849909649,0.16258777276794958,0.08172961674980661,0.20058730016405898,1.1964269745661251
42,645,520.1099096490002,0.15053144635969146,0.08320794601074805,0.19920833614406322,1.1762648158189264
43,647,530.369909649,0.16134248227290574,0.08039014401976244,0.24249673229234386,1.1937078260805967
44,649,540.6299096490002,0.1561468052456342,0.07742989305511182,0.253539218069732,0.991301098657353
45,651,550.889909649,0.15552785355174314,0.0748302928938793,0.31456622760858627,1.0950571733317436
46,653,561.1499096490002,0.16172075130519528,0.07358835515096374,0.3084538906482614,1.1157020545588299
47,655,571.4099096489999,0.16200445590837764,0.07652679803122134,0.3720976720236412,1.2883084410146057
48,657,581.6699096490001,0.16904021428673505,0.07215593711591695,0.4371229202475499,1.2492386274219252
49,659,591.9299096489999,0.15820551889477066,0.06775966260843601,0.33229968311361785,1.0499814512856618
