,lineout pixel,Radius (\mum),Te_electron,amp3_general,ud_general,Va_general,Ti_ion-1
0,227,-849.43584,0.07531993538190851,0.433449006616514,12.14132117665843,1.5677716636609524,0.13516543542373766
1,244,-800.47584,0.07745912458363277,0.44856175825082645,37.72646436254333,1.3565322319964128,0.16639666676567894
2,262,-748.63584,0.08692269601680185,0.45869487272399173,27.477872784684536,1.6883488604280892,0.14709783847765395
3,279,-699.67584,0.09719526160189233,0.5685882931543111,20.530116778374,1.456198298027843,0.14289841837170672
4,296,-650.71584,0.11918708216403244,0.644351340491444,15.923118641855595,1.5232521701360717,0.15237766058283117
5,314,-598.87584,0.11978471937932451,0.7020069131222954,37.84903607129024,1.5601131985353138,0.20061386027640818
6,331,-549.91584,0.1358553067310099,0.995383632934735,39.999333112245836,1.6345380992236276,0.19655604982606412
7,348,-500.95583999999997,0.10699761361113624,0.8565303733263882,39.9999969841906,2.218596303374131,0.22186424269336902
8,366,-449.11583999999993,0.10781303885587792,1.0265309537968217,39.99988177901618,3.370384060394777,0.14974321145419245
9,383,-400.1558399999999,0.10482001447032062,1.0683283830255197,39.999975940796716,3.21921513243662,0.12408015488715789
10,400,-351.1958400000001,0.09440502653370451,0.9732188676474778,39.99906750958194,2.889905427779226,0.16170401520913613
11,418,-299.35583999999994,0.010000072141860473,0.3949902527400155,39.999949722878355,-1.4275894948046428,0.47067451390736154
12,435,-250.3958399999999,0.31105873476300183,0.9127491419677464,39.99812414692114,-9.99963445213394,0.12478574645499702
13,452,-201.4358400000001,0.22221618034847265,0.15476698115577706,39.99993432699318,0.41577755653477766,0.0864783203312584
14,470,-149.59583999999995,0.22076644445474308,0.1334485779956408,39.97725200835072,0.14171765966661454,0.08576814361681186
15,487,-100.63583999999992,0.2280650898004472,0.12934852031859712,39.98045335381918,0.12998275222355105,0.08921329267940416
