,lineout pixel,Radius (\mum),Te_electron,Ti_ion-1,lam_general,amp3_general,ud_general
0,262,-969.79441,0.2939753745390928,0.13168986437782348,526.5905751062722,0.8769587404655856,-3.6623329948430623
1,325,-773.34088,0.16004904333124326,0.0939034565032725,526.8018817154241,0.8712478246268891,5.668016867174629
2,388,-576.88735,0.3464643959836638,0.15008867340618173,526.585346836386,3.749988544953599,-11.916261568832416
3,451,-380.43381999999997,0.1932368978630197,0.08669155164363893,526.6663793482729,3.74950329095268,-5.522087713868023
4,515,-180.8619799999999,0.18498934862117175,0.08285172109697174,526.6658277160045,3.46077369492402,-4.149647284159782
5,578,15.591550000000097,0.1962875540595605,0.0881749485586024,526.6734620544353,3.3413416605988586,-4.730005712199979
