,lineout pixel,Radius (\mum),amp1_general,amp2_general,Te_electron,ne_electron
0,388,-798.3000903509999,0.9035637259570191,0.23097001290125616,0.34174636644760586,0.14468026172173296
1,390,-788.0400903509999,0.7689800781461402,0.33038030052267164,0.36461625985289703,0.13611124285255996
2,392,-777.7800903509999,0.22805271907741653,0.4821051661462833,0.9599611330962428,0.03000906170797547
3,394,-767.5200903509999,0.6320215284091782,0.5414968384636584,0.44864614051254265,0.13541119666759238
4,395,-762.3900903509998,0.23800546343653387,0.3700243933158542,1.9999213615958242,0.030010986163469238
5,397,-752.1300903509998,0.883634777808489,0.29204996042822656,0.34407409068677125,0.16378148454005284
6,399,-741.8700903509998,0.7684314352537087,0.43046141134683746,0.3835073372335891,0.1552835271902116
7,401,-731.610090351,0.7664936027583255,0.6180660521844993,0.4222466520378304,0.15668287858957836
8,403,-721.3500903509998,0.8819191749059309,0.6616596074266078,0.3867363817413987,0.1696371912595813
9,405,-711.0900903510001,0.8958548528074433,1.2886378188504444,0.3598482842636147,0.1826181539201544
