,lineout pixel,Radius (\mum),lam_general,amp3_general,ud_general,Te_electron,Ti_ion-1,Z_ion-1
0,242,-816.265724350804,526.3715838919554,0.9373370787769304,17.733592373950465,0.1673145062013278,0.11903144029925812,3.9692621008701217
1,253,-784.585724350804,526.383793545465,0.9734865014515777,19.7474380573692,0.16534690529412985,0.11445694612187013,3.9690972832160307
2,263,-755.785724350804,526.3844806907694,0.9634170783190433,19.995047821029388,0.16076673692301557,0.12946376343056434,3.9501780081401234
3,274,-724.1057243508039,526.392371356645,0.9354800532289463,19.99960878485139,0.16014456638957086,0.12275642431918811,3.5493525996509057
4,284,-695.305724350804,526.3919343351045,0.9197350108459743,19.999752591629026,0.16002276407620938,0.1390293056214553,3.4046204659270893
5,295,-663.6257243508039,526.3892753202437,0.9394527525020734,19.999483545614503,0.16002107851298383,0.14688556892510235,3.538745574631643
