,initial_losses,losses,initial_reduced_losses,reduced_losses
0,76.71573702049145,76.71573702049145,69.74157910953767,69.74157910953767
1,43.86064247325109,43.86064247325109,39.87331133931917,39.87331133931917
2,74.30657234414542,74.30657234414542,67.55142940376857,67.55142940376857
3,57.5157941447463,57.5157941447463,52.287085586132996,52.287085586132996
4,46.686710787825064,46.686710787825064,42.44246435256824,42.44246435256824
5,45.38402634315039,45.38402634315039,41.25820576650035,41.25820576650035
6,48.31146937266107,48.31146937266107,43.91951761151006,43.91951761151006
7,47.88262738565833,47.88262738565833,43.52966125968939,43.52966125968939
8,52.813010005232705,52.813010005232705,48.01182727748427,48.01182727748427
9,82.37318168272975,82.37318168272975,74.8847106206634,74.8847106206634
