,lineout pixel,Radius (\mum),amp3_general,ud_general,Va_general,Ti_ion-1,Z_ion-1
0,233,-849.2532479999999,0.41665527464403657,34.929287543621655,6.7039907220827395,0.05493376637419683,4.7545242306685935
1,243,-820.4532479999998,1.3750233898451645,39.92402293627194,8.667350471268328,0.05004871014501116,2.7720283566035944
2,254,-788.7732479999999,0.49556614772988444,12.80596407109904,5.269720387503586,0.051100366318941694,6.090129762597989
3,264,-759.9732479999999,1.2514512361396197,39.97648439803592,8.746640634005779,0.05008077154282671,2.9028202579751134
4,275,-728.2932479999998,1.3583437654192283,39.982370635237984,8.669249942581217,0.05000158913704601,3.2425064735403426
5,285,-699.4932479999999,1.2825313982002788,39.99294921384278,8.602525347267601,0.054440264466149184,3.2214733779055393
6,296,-667.8132479999998,1.3058378235899601,39.94790257722947,8.662723618806027,0.058134967360222854,3.651461015726363
7,306,-639.0132479999999,1.2208721929156676,39.956827071065646,8.94951364346753,0.06498923227420968,3.5758210064958997
8,316,-610.2132479999999,1.32512005327517,39.98350187698105,8.662535156452627,0.06481606477878815,3.9174500324924217
9,327,-578.5332479999998,1.238613262901797,39.989137140282836,8.742826384785445,0.07113761766803708,4.05627450942603
10,337,-549.7332479999999,1.3502721267784894,39.998829805255895,8.812988706152204,0.077888964845481,4.470659543519831
11,348,-518.0532479999998,1.29447071391351,39.9986411816904,9.999915992288425,0.05462487863122331,2.904974576675864
12,358,-489.25324799999976,0.9685210597155918,39.99999944235988,8.232284331450373,0.05000165722852049,1.000698301434471
13,368,-460.4532479999998,1.002986509777997,39.99999999996568,9.99999999995762,0.12353582252345985,2.288569442481627
14,379,-428.77324799999997,1.0132979695003055,39.999999991636784,8.259970477360135,0.08530816045827491,4.811477849325517
15,389,-399.9732479999998,1.0101336327566284,39.99999989002062,8.09204330186937,0.08745273488780896,4.83147842255271
16,400,-368.29324799999995,1.314156874251235,39.99999996800625,9.996911545847354,0.054667099621327556,2.7496652105716572
17,410,-339.49324799999977,0.9020159224856366,39.99999982552298,7.965814358338591,0.08692845570242794,5.1390261601809115
18,421,-307.81324799999993,1.3341534595330486,39.70870574759188,7.803869555159448,0.08486146601847716,5.010969706448867
19,431,-279.013248,1.4712139595624396,39.60218200524673,7.706255054539632,0.0892229587988238,5.390146134848536
20,441,-250.2132479999998,1.3588240398472091,39.53583470398155,7.598245961115147,0.09038408957894653,5.586717910067521
21,452,-218.53324799999996,1.3514048321252334,39.63183535122107,7.689281976659771,0.0844189710824707,5.103162888626502
22,462,-189.73324799999978,1.185607874486073,39.67985773064265,7.627605646428922,0.09229705305822825,5.446424837860965
23,473,-158.05324799999994,1.2147917410255862,39.069699670328674,7.662398569770787,0.07349187069436992,4.911117995703682
24,483,-129.25324799999999,1.4184623100589306,39.640094280588926,7.6733197797971435,0.08077556898982687,4.991820018044992
25,493,-100.4532479999998,1.5061483422824387,39.67616130389844,7.482458720530822,0.08604127066426388,5.2611265574257216
26,504,-68.77324799999997,1.513438733313596,39.62322974232586,7.896368876397613,0.08388074598603497,5.334341115259441
27,514,-39.973247999999785,1.4667768878647167,39.73273879606673,7.652216750789275,0.07608150722098424,4.766310301171754
28,525,-8.293247999999949,1.4929566543608555,39.90074686473224,7.443584208074778,0.08077484184903344,4.8929000600444965
29,535,20.506752000000006,1.324580518714555,39.943544527758505,7.1353912887192195,0.08226238359581416,4.710413346178564
30,546,52.18675200000007,1.3315881123915405,39.28021266785578,7.298429367817224,0.06694556045845014,4.579365264319273
31,556,80.98675200000002,1.3079402759355825,39.180781234353944,7.353845802029348,0.057250997816017744,4.266856668914198
32,566,109.7867520000002,1.364141121695401,39.4465123206041,7.023564618497797,0.06653834764655327,4.523023385403024
33,577,141.46675200000004,1.1442662814721958,39.312369400651505,7.002611993118286,0.05721737576905693,4.34761711002042
34,587,170.266752,1.1520260208313413,39.5299351071621,5.603617891565298,0.05102846550638505,3.1206896963076978
35,598,201.94675200000006,0.9313082729122881,39.43182082681682,5.733057521173643,0.05055135691659474,3.180802055166629
36,608,230.74675200000001,1.1010262731156117,39.66920242214812,6.474763552433242,0.05057882755332059,3.2370469977444576
37,618,259.5467520000002,1.2190099305685496,39.53277402856125,7.09823382760073,0.05067744979608828,3.063107054386586
38,629,291.22675200000003,1.206833380091978,39.29647986481926,7.460278716343154,0.050441444897012876,2.9313026817347057
39,639,320.026752,1.2196203520881035,38.27084905083474,6.382195618644964,0.053058750307913655,3.127829152690802
40,650,351.70675200000005,1.0305352420191403,36.53433133084248,9.115941984567357,0.05628579109048347,3.0625150827423044
41,660,380.506752,0.9736526598975958,34.37683887900094,9.438894741311895,0.061028264711245436,3.460259443136126
