,lineout pixel,Radius (\mum),Te_electron,ne_electron,amp1_general,amp2_general
0,378,-849.5792999999999,0.2553985458226552,0.1564242717223439,0.8345747400553079,0.17187728168606184
1,388,-798.2792999999999,0.2891635754993054,0.16175616872491577,0.934338658752784,0.1894773688102327
2,397,-752.1092999999998,0.29659007554814193,0.17821388305948527,0.9171852189277786,0.23566522770374804
3,407,-700.8092999999999,0.28181748236953,0.20058122038381504,0.8449126309091473,0.13939991711094976
4,417,-649.5092999999997,0.29010741589370365,0.2141224795613001,0.8969020581215487,0.06449824539088829
5,427,-598.2093,0.30541661105245693,0.23014782634075065,0.8875113583489853,0.14797477840126858
6,436,-552.0392999999999,0.29852994153777224,0.2299608709627683,0.9122158019200958,0.026382829016514987
7,446,-500.73929999999973,0.3063485402494957,0.23025707605581122,0.9206395503988191,0.13535877300094257
8,456,-449.4393,0.3430449317960736,0.22589813801820732,0.731227172324155,0.20492491330378926
9,466,-398.1392999999998,0.28233191901460336,0.24011655228069592,0.8948275971528231,0.24189746718127966
10,475,-351.96929999999975,0.3335139652240886,0.2280999715539763,0.6647267671881301,0.17207046468259016
11,485,-300.6693,0.32402968781625796,0.23745947788456742,0.8735823146327817,0.1864306827597868
