,lineout pixel,Radius (\mum),Te_electron,amp3_general,ud_general,Va_general,Ti_ion-1,Z_ion-1
0,407,-348.13324799999987,0.25156661875405434,0.43509264490924426,19.51175742206307,8.299101223145623,0.3094184950354467,2.7786263538879457
1,415,-325.0932479999999,0.25563746074354315,0.5561723094428226,19.507769819370758,8.21483566539311,0.3004625286657746,2.7770354650201714
2,424,-299.17324799999983,0.2593996186032212,0.7981445762578556,19.50729370538275,7.9237341616036545,0.3005725363628912,2.8937095869497176
3,433,-273.253248,0.2712192499415509,0.9345861000268221,19.506822174193175,7.665509792531125,0.27135208980694286,3.3224546586144292
4,441,-250.2132479999998,0.2682548970289814,0.9054488250693798,19.505332780247315,7.700626053595393,0.2913321359374015,3.153725406362745
5,450,-224.29324799999995,0.2651874083591878,0.9398205292667977,19.505779502721964,7.953087063282766,0.2628936960767632,3.0552440190115724
6,459,-198.37324799999988,0.2599785027525379,0.6150858049215814,19.50583868998362,7.57735872309787,0.2845425098136142,2.869354784688721
7,467,-175.3332479999999,0.2665671888492144,0.8813388074846369,19.506321852341244,7.690635769655028,0.2604556914734013,3.128176965093259
8,476,-149.41324799999984,0.2658424390693681,0.7989695059948281,19.504750659192233,7.753534154060485,0.29810835273862535,3.041411914552246
9,485,-123.493248,0.26594754137171456,0.9243012244514145,19.50593896492758,7.603184366107161,0.2569174013733187,3.090273500672286
10,493,-100.4532479999998,0.2658780816323224,0.9853338255935628,19.50546823531389,7.583763917475707,0.2797032885924882,3.069287769726182
11,502,-74.53324799999996,0.2661717975391926,0.9621040712038049,19.505254982766473,7.893363848142393,0.28840234358242417,3.0726171410790757
12,511,-48.613247999999885,0.25857583626766156,0.9046882927530424,19.50497547994732,7.9273342653049,0.2772047767199935,2.790430158400707
13,519,-25.57324799999992,0.2598522788499962,0.9330230428421716,19.50572543535919,7.457427437511978,0.2757493334852393,2.8603002649094194
14,528,0.3467520000001514,0.25723442408526853,0.9634325033219,19.50551635969226,7.512380420721378,0.2749276995974964,2.7614220504238207
15,537,26.266752000000224,0.26149782336421157,0.847174103778754,19.507539601733413,7.139381028948549,0.23820123414532024,2.9834415881076595
16,546,52.18675200000007,0.2520157977742347,0.8864950212728037,19.505355114087017,7.266880599391246,0.28918529324748277,2.582152278829458
17,554,75.22675200000003,0.2493497989940244,0.8720489384643559,19.505497773240805,7.249961218986343,0.28922734389140664,2.5023761859271008
18,563,101.1467520000001,0.24552970392516474,0.8762821110106337,19.505951412340472,7.050531165985063,0.29147260985291257,2.388767196049574
19,572,127.06675200000018,0.2358801759595238,0.8868282992434526,19.50645251778326,7.053976657787842,0.2962612878453007,2.134289652153548
20,580,150.10675200000014,0.22796927402642503,0.7021866231313451,19.50647209663404,7.253080321234226,0.3139918108414583,1.9472822778319956
21,589,176.02675200000022,0.22382705951973011,0.6178526197872957,19.50859778704337,6.614334619887568,0.27236869400148184,1.910127823881941
22,598,201.94675200000006,0.21451097968625685,0.5820367011417501,19.507374794698535,6.875689613525303,0.28572207599015187,1.6966749173589402
23,606,224.98675200000002,0.21333822318161036,0.6753410218601485,19.506891647825,6.953103774407801,0.2860356895378528,1.6615991745895378
24,615,250.9067520000001,0.20758156099432715,0.7550695939764425,19.50661783559096,7.069940599307614,0.27528905420557115,1.5245838932954152
25,624,276.82675200000017,0.20349593218913248,0.670282269718968,19.507073715034466,6.917074892667966,0.22584799852445975,1.5518966193967014
26,632,299.86675200000013,0.2035180720418474,0.699862527416308,19.50785910354709,6.9544524009178765,0.24655840164032689,1.5702064743368895
27,641,325.7867520000002,0.20591380025049194,0.7331960791984797,19.506006529617935,7.482449672388231,0.28021837061972904,1.584769838374306
28,650,351.70675200000005,0.2141606251046616,0.6468687354725708,19.506529141020224,8.140876259152584,0.28530586254401846,1.709171224796519
29,658,374.746752,0.22656883683853835,0.5287523923612215,19.50678296013119,8.413956946944555,0.2785975236503869,1.9491392135318777
30,667,400.6667520000001,0.13167996760020434,0.6965910309755735,19.508085841702602,6.84021583689033,0.7829306903450408,1.0100392351472984
31,676,426.58675200000016,0.13542005777202437,0.745791334239356,19.51070557085459,6.94385399656624,0.7987054908753076,1.016546784974571
32,684,449.6267520000001,0.14178832114464043,0.8895741353394527,19.520656453577807,5.947313765336661,0.5134884495773804,1.0274191029914008
33,693,475.5467520000002,0.122174155487148,0.7288687038834215,19.630139264830312,5.127974735557926,0.11965549235606031,1.013218612673955
34,702,501.46675200000004,0.13042033264879663,1.0704423838548272,19.994833712378103,9.658772268778733,0.14145070413104227,6.999993068694401
35,710,524.506752,0.12207033695715418,1.0710104712773592,19.831680104366697,9.473578916364474,0.1401404835220479,6.922923871151935
