,initial_losses,losses,initial_reduced_losses,reduced_losses
0,16.959809694920544,16.959809694920544,15.41800881356413,15.41800881356413
1,10.100421158139163,10.100421158139163,9.182201052853785,9.182201052853785
2,5.4895644557360965,5.4895644557360965,4.990513141578269,4.990513141578269
3,5.123701535341998,5.123701535341998,4.6579104866745435,4.6579104866745435
4,3.5134953998576077,3.5134953998576077,3.1940867271432793,3.1940867271432793
5,8.327143078921516,8.327143078921516,7.570130071746832,7.570130071746832
6,7.4695399604203505,7.4695399604203505,6.790490873109409,6.790490873109409
7,6.934925626551756,6.934925626551756,6.304477842319778,6.304477842319778
8,4.388785889068386,4.388785889068386,3.9898053536985327,3.9898053536985327
9,7.543049351511412,7.543049351511412,6.857317592283101,6.857317592283101
10,3.2622812075922374,3.2622812075922374,2.9657101887202155,2.9657101887202155
11,4.070934948265522,4.070934948265522,3.7008499529686563,3.7008499529686563
12,7.648894722743588,7.648894722743588,6.953540657039625,6.953540657039625
13,3.45219132810299,3.45219132810299,3.1383557528209,3.1383557528209
14,5.1870248088882835,5.1870248088882835,4.715477098989348,4.715477098989348
15,8.36588025837791,8.36588025837791,7.605345689434463,7.605345689434463
16,3.8863167041367412,3.8863167041367412,3.533015185578855,3.533015185578855
17,3.793005493507942,3.793005493507942,3.448186812279947,3.448186812279947
18,3.954856009659289,3.954856009659289,3.595323645144808,3.595323645144808
19,3.8868496609794523,3.8868496609794523,3.5334996917995016,3.5334996917995016
20,4.18684143474716,4.18684143474716,3.8062194861337817,3.8062194861337817
21,10.498179041263286,10.498179041263286,9.543799128421169,9.543799128421169
22,9.50036633383283,9.50036633383283,8.636696667120754,8.636696667120754
23,8.525308996193987,8.525308996193987,7.7502809056308966,7.7502809056308966
24,10.77559095991535,10.77559095991535,9.795991781741227,9.795991781741227
25,37.110505401331565,37.110505401331565,33.7368230921196,33.7368230921196
26,22.947204751728336,22.947204751728336,20.86109522884394,20.86109522884394
27,13.541352809029593,13.541352809029593,12.310320735481447,12.310320735481447
28,18.035867736074945,18.035867736074945,16.396243396431768,16.396243396431768
29,29.00980055664395,29.00980055664395,26.372545960585406,26.372545960585406
30,1.4425051795063166,1.4425051795063166,1.3113683450057423,1.3113683450057423
31,1.991828243055036,1.991828243055036,1.8107529482318507,1.8107529482318507
32,2.2002107903930366,2.2002107903930366,2.000191627630033,2.000191627630033
33,1480.8106284235666,1480.8106284235666,1346.1914803850605,1346.1914803850605
34,188.7845221348781,188.7845221348781,171.62229284988916,171.62229284988916
35,262.50676477032135,262.50676477032135,238.64251342756484,238.64251342756484
