,lineout pixel,Time (ps),Te_species1,ne_species1,amp1_general,amp2_general,lam_general
0,700,3505,0.25020339207856596,0.1289491461848595,0.7141186400140672,0.4189812252212322,523.8392370348165
1,710,3555,0.3539555378128904,0.12318436356750359,0.4059832644383901,0.19737909156138994,526.570382849066
2,720,3605,0.6544287314719663,0.11194029130944333,0.1223061985092223,0.09179977568368679,526.519985066711
3,730,3655,0.7003176192851424,0.2033281448329916,0.24014240993449767,0.13797788615195003,526.4450822656205
4,740,3705,0.7386616947823119,0.17636011497116835,0.23489249536558834,0.13128329264433067,526.5247153082815
5,750,3755,0.7663915656282114,0.19873244914881266,0.16942527030275975,0.2675825293564269,526.4707342211749
