,lineout pixel,Radius (\mum),amp1_general,amp2_general,Te_electron,ne_electron,m_electron
0,213,-899.785724350804,0.592466632214876,0.8053991388582605,0.20813052201543028,0.16058319975273025,2.029916089220791
1,216,-891.145724350804,0.06346558073881092,0.0838365994064363,0.10870734027423586,0.02686893654368077,2.030067651464954
2,220,-879.6257243508039,0.10695260364647637,0.11009582642321443,1.7583483824139166,0.03078539703179991,2.0292225659275136
3,223,-870.9857243508039,0.21312537713096322,0.1948728932889738,1.7582454580994544,0.031320795458380526,2.029226311088847
4,227,-859.465724350804,0.2033197291056517,0.2719032755792334,1.7534439479781154,0.03117057812812921,2.029198917409008
