,lineout pixel,Radius (\mum),Te_electron,ne_electron,amp1_general,amp2_general
0,388,-798.3000903509999,0.16051307251899435,0.06816034245322158,0.28124008676188134,1.0592669797457344
1,392,-777.7800903509999,0.16586516046103392,0.07703688421865461,0.3288592823750929,1.0178694587281438
2,395,-762.3900903509998,0.1791110054157402,0.07506024931437742,0.26504405478481374,1.0637392267053718
3,399,-741.8700903509998,0.16377781818655654,0.08324868774088734,0.2619316613728156,1.0611007087886055
4,403,-721.3500903509998,0.1805002083967549,0.07975321795350226,0.13042554905703432,0.981652398577113
5,407,-700.8300903509999,0.17192282130031325,0.08818821115916417,0.12442879266732154,1.2122160246778788
6,411,-680.3100903509999,0.17881000677710804,0.08952012726994074,0.17028695449745399,1.2158424539095145
7,415,-659.7900903509999,0.18749778194104846,0.0927676964721241,0.12811383461661277,1.095161813546143
8,419,-639.2700903509999,0.17229667438341983,0.10127429998043964,0.13161023341781322,1.264439990123344
9,423,-618.7500903509999,0.19656657815456108,0.09847326691669733,0.08401958456842716,1.233877481003339
