,lineout pixel,Radius (\mum),amp3_general,ud_general,Va_general,Te_electron,Ti_ion-1,Z_ion-1
0,250,-800.2933862399999,1.0495030996791752,18.94630854532383,8.619894333709897,0.127393549723321,0.08999999999970935,3.715167892080372
1,256,-783.0133862399999,1.1423519321656272,16.842830081801885,8.425456550925077,0.14502048406628962,0.08999999999999996,3.491013687976614
2,261,-768.61338624,1.0785594977982413,8.355710826123449,8.954870626675824,0.19201576395956815,0.09,2.921560978415793
3,266,-754.21338624,1.1892665300272531,10.41120827619984,8.436964903997215,0.19733082337079602,0.09,2.870041297690002
4,271,-739.8133862399999,1.178533181791631,18.71906252056216,8.406171485176905,0.12916671461914772,0.08999999999970935,4.279626160443942
5,276,-725.4133862399999,1.103264084092264,-5.642875054393034,8.682618349137986,0.17800472846091095,0.08999999999999996,3.491461133672558
6,282,-708.1333862399999,1.2214191803748353,3.83187988651202,8.436994259590229,0.2050693455904759,0.09,3.084736739369668
7,287,-693.73338624,1.2427977738794123,0.8476461145180423,8.630871253085399,0.22445383191724502,0.09,2.891497075548382
8,292,-679.33338624,1.2489890337986516,-9.602637590014806,8.99290619990752,0.2947774787030705,0.08999999999970935,2.4832569066955275
9,297,-664.9333862399999,1.2574175357640305,-0.3530119175939781,8.594102856567577,0.29906832885802503,0.08999999999999996,2.614684527863261
10,302,-650.5333862399999,1.2483903133841125,2.5175875375778958,8.49340219130475,0.2948760564230806,0.09,2.7847669092721663
11,308,-633.2533862399999,1.1712238147065162,19.995130361049235,8.78802598178726,0.29999619615189715,0.09,2.46826112071353
12,313,-618.85338624,1.2140646618806732,1.880990808744837,8.847454592096042,0.2948619868404456,0.08999999999970935,2.6321652989403415
13,318,-604.45338624,1.2569582819435485,-2.1264054048088354,8.780452859726584,0.29907012439656155,0.08999999999999996,2.876580674824794
14,323,-590.0533862399999,1.2860409652468408,0.8706903250063576,8.46102046529029,0.29492087594067445,0.09,2.9035918981392115
15,329,-572.7733862399999,1.3425006203432075,19.995125105206924,8.002556827688153,0.2999961963126975,0.09,2.443781121322302
16,334,-558.37338624,1.3171367721015124,2.904008494991068,8.281390790391818,0.29514874971377353,0.08999999999970935,2.887069491585584
17,339,-543.97338624,1.3400976645997853,-2.724933470713623,8.736105277186425,0.29907918490755653,0.08999999999999996,3.02616967017732
18,344,-529.57338624,0.9363707262240043,18.739862929827346,9.998923681752238,0.2946710220452748,0.09,1.911803556359443
19,349,-515.1733862399999,1.2205339222951515,19.995136073249306,9.620291884699157,0.29999619630153795,0.09,2.14599200526453
