,lineout pixel,Radius (\mum),Te_electron,amp3_general,ud_general,Va_general,Ti_ion-1
0,227,-849.43584,0.1737392467602453,0.9147900072343624,6.913209721798516,1.0548256447378552,0.04960680292808489
1,234,-829.27584,0.14305947333338911,0.6785852715751797,20.36911177648426,2.0275044212216784,0.059473794896115255
2,241,-809.11584,0.010000000000007668,1.041074055343069,39.97494825549334,-1.9562667873576842,0.14999900006043435
3,248,-788.95584,0.12402939887408274,1.0668772036137733,39.99999994192513,1.3752290105880132,0.05981352051972393
4,255,-768.79584,0.12220194089048637,1.0544674432977836,38.08900425914359,1.2035243565107745,0.05530123394865947
5,262,-748.63584,0.5729968632552108,3.749977207144786,39.948314760982214,9.92946304020127,0.1340616081422834
6,268,-731.35584,0.15218118105085532,1.195750207777192,-2.300999317347525,1.0881673976134376,0.03863737958420106
7,275,-711.19584,0.1605751114926279,1.1903469437410452,0.2301205809359672,1.393365669146739,0.03758243750545624
8,282,-691.03584,0.1612522909931302,1.2257544385597894,-1.5165320656086259,1.232673311332043,0.03965350312398185
9,289,-670.87584,0.16778980774307267,1.205943441282712,-0.24029452158688613,1.651457777374457,0.04056018706482926
10,296,-650.71584,0.18359598928883533,1.2279266759847527,-0.5769617313547855,1.4417722339213146,0.04432689370539152
11,303,-630.55584,0.19453658461302042,1.1988038585287917,-1.4431483834324546,1.4354988811887086,0.04810673882184207
12,310,-610.39584,0.16616878262248636,1.0937929672108644,40.0,1.890155928200592,0.07885275446763274
13,317,-590.23584,0.20423872064889254,1.238199336871883,-1.1252829681402439,1.5513691519920858,0.04855780907017303
14,324,-570.07584,0.20816894725363735,1.1912276487681,-2.14664416888521,1.356883665671095,0.05093018916284476
15,331,-549.91584,0.2064589851762463,1.2316367936408974,-2.6656128623319866,1.357959917090355,0.05066776583568538
16,338,-529.75584,0.23234269123638748,1.2059212189313786,-1.4107981518818562,1.6233860573154661,0.056562328141437114
17,345,-509.59583999999995,0.2077518845909467,1.2005595568276424,-1.3866455433307294,1.8554050737697043,0.046079939018047245
18,352,-489.43584,0.20093635735169135,1.1783643502866692,-3.01195479056765,2.628259446560026,0.04519448398377441
19,359,-469.27584,0.2422924510007975,0.6454189712218543,-1.3863012238594052,1.3267608257292878,0.060968397299799644
20,366,-449.11583999999993,0.1667491610602801,0.9533953127716212,39.999934979721814,2.846300114947205,0.08123126845852131
21,373,-428.9558400000001,0.17000430359380075,1.0505338115436351,39.999928869267706,2.652442342344079,0.08018469389478351
22,380,-408.79584,0.15882250719423485,0.9234013872450223,39.999939513347044,2.5534449311359886,0.07366728587162429
23,387,-388.6358399999999,0.2430247092538933,0.8801413787360096,-2.5956369218885698,1.1138842459714873,0.06190794117
24,393,-371.35583999999994,0.47790400714788345,3.7499999999981064,39.999999989533734,8.595565729116924,0.08832299633519954
25,400,-351.1958400000001,0.46003877632286194,1.0285749861004576,39.99999975899901,7.161373303546629,0.116200403425068
26,407,-331.03584,0.2604702451425779,0.965525042627144,-2.5015032782465525,0.8601284297195537,0.06482191796866321
27,414,-310.8758399999999,0.24820588505181787,1.0766770807680532,-0.8522202171781181,0.5853813488966217,0.06181408438505469
28,421,-290.71584000000007,0.24948330337676433,1.2728087100425363,-1.622557926463184,0.5855271842886225,0.06428564121712001
29,428,-270.55584,0.2627856907016311,0.8340009776636937,-0.6357990225772951,0.7956506120853746,0.06480843918849682
30,435,-250.3958399999999,0.2578962715178603,0.8499287181409086,39.99422424343399,0.37329683247023837,0.10069781220983376
31,442,-230.23584000000005,0.24881067184834071,0.8012599250439398,39.992555217371546,0.2871387547812958,0.09752410236503034
32,449,-210.07583999999997,0.25138976878513736,0.9205812555077414,-1.0619820265062323,0.9451886293554672,0.06404186129444604
33,456,-189.91584000000012,0.22647333011668083,0.5548073855102019,39.37976252484285,0.23614066274182655,0.09053667476981246
34,463,-169.75584000000003,0.25349582227080103,0.6633671303050275,39.97845805643551,0.4316682618578831,0.10199537057676086
35,470,-149.59583999999995,0.25862161958652347,0.775462755662514,-1.1343005040518364,0.3257906534434891,0.06573447494892727
36,477,-129.4358400000001,0.24915073234188093,0.6916186371380543,39.999975527315506,0.5994574579169303,0.09501606398663473
37,484,-109.27584000000002,0.23541306872923787,0.8010428299069945,-19.999999984240226,0.38823963224290026,0.08416859701917034
38,491,-89.11583999999993,0.2755405550514187,0.7331243703256943,-1.0484704851445343,0.5176451486555766,0.05607400396545918
39,498,-68.95584000000008,0.2760069390403219,1.1257490594539707,-1.3827146795404666,0.8089069805375679,0.05561827093502645
40,505,-48.79584,0.27842402765204094,0.7311942451948692,0.19367507457885935,0.6983687064187265,0.053387957478857904
41,512,-28.635839999999916,0.24045999794312128,0.7039307406838253,-0.5290998938860696,0.56436609297789,0.05513935073320915
42,518,-11.355839999999944,0.2429936566196837,0.9253061682220913,-1.3667536654495258,0.3088769593281988,0.06009868466792053
43,525,8.80415999999991,0.24954093838987454,0.7509555264828696,-1.1751071521236192,0.23891232862133727,0.06360995632162547
44,532,28.964159999999993,0.23203855090525027,0.7524284263845982,-1.111399173718631,0.1618353740719254,0.054563049227808275
45,539,49.124160000000074,0.26240383998701533,0.7593841978224299,-1.798908552971639,0.08625191463081983,0.055264247715331866
46,546,69.28415999999993,0.23749346128806656,0.6398181475195505,-0.5286681161668376,0.1734049126909767,0.04997247733589588
47,553,89.44416000000001,0.24090063153008906,0.6384196590005379,-0.7233193540446621,0.17179729025930257,0.04976319642950115
48,560,109.60415999999987,0.20794015417185216,0.6457343970887641,39.89463844893501,-0.007295381880847884,0.08166486098023354
49,567,129.76415999999995,0.2048025457090575,0.629590243900079,39.900143725444266,-0.10082731923227328,0.07978210533536273
