,lineout pixel,Radius (\mum),Te_electron,ne_electron,amp1_general,amp2_general
0,368,-900.9000903509998,0.13007851897551848,0.055942007849750106,0.1800469079743752,0.956770726452962
1,372,-880.3800903509998,0.4237502981790684,0.02003130076326981,0.18301354284720123,0.5080478047246572
2,376,-859.8600903509998,0.24717944949366852,0.04902443798914123,0.3084855631403383,0.6426527486589692
3,380,-839.3400903509998,0.3230238565192022,0.060257345298524945,0.3915821294738506,0.5970390044907861
4,384,-818.8200903509999,0.1956637853243215,0.06927838236218048,0.5067823813032818,0.8365172668306902
5,388,-798.3000903509999,0.1604958176383653,0.06816346206421803,0.281103235496876,1.0594889447329214
6,392,-777.7800903509999,0.16586372051589357,0.0770366359768218,0.32884005327843024,1.0179221566162715
7,395,-762.3900903509998,0.1790914688834194,0.0750636877198645,0.26498714289707204,1.063876507824012
8,399,-741.8700903509998,0.16375627233057774,0.08325299481634944,0.26181708323310704,1.061272746371086
9,403,-721.3500903509998,0.18045841275654395,0.07976196590587675,0.13034937710035902,0.9820779730779113
10,407,-700.8300903509999,0.1719184966078545,0.08819133292342529,0.12441730671164618,1.212202405457534
11,411,-680.3100903509999,0.17879611375018273,0.08951952031248357,0.17015357389572267,1.2159443769086788
12,415,-659.7900903509999,0.1874915178054438,0.09276850912688878,0.1280986377583237,1.0952901877556316
13,419,-639.2700903509999,0.17229167902870826,0.10127597385014034,0.13179250530740078,1.264586338118551
