,lineout pixel,Radius (\mum),amp1_general,amp2_general,amp3_general,ud_general,Va_general,Te_electron,ne_electron,m_electron,Ti_ion-1,Z_ion-1
0,233,-849.2533862399999,0.3037517239313158,0.6195137267540997,0.9135535187585518,19.55073179022634,8.711005454772014,0.08999205253237862,0.18079282555330653,2.03029739789962,0.07350543903866542,4.9691738141083945
1,243,-820.4533862399999,0.46351025883485897,0.6387185096651675,0.706260500252548,19.556411788484276,8.64302345862448,0.18049547421096188,0.3585107011598334,2.0300897130088127,0.06834516123529129,4.882859653091138
2,254,-788.7733862399999,0.2546076813825066,0.45618324331334503,0.5150741318177565,19.52324819183395,8.738713552183196,0.10790581380952648,0.3864478521448811,2.030387626637704,0.07547051306948974,4.891684128703858
3,264,-759.97338624,0.14536378072546735,0.3976712416695696,0.4983234788648746,19.435423371719526,8.624690642841397,0.08538257884343482,0.2512630748740117,2.0303721495591063,0.053273180005879175,4.865245069145165
4,275,-728.2933862399999,0.09030770291075355,0.3124060086030226,0.6190957627722187,19.442069319579975,8.459544533419816,0.04026693402349438,0.07953021848296402,2.030112616908929,0.05488068462622739,4.506339378187429
5,285,-699.49338624,0.09357384714088474,0.27744144849192504,0.29440508479051886,20.178512703516173,8.328290958098723,0.011217770130975755,0.03016132374033635,2.029333790093675,0.538675360618654,2.6142625905020003
6,296,-667.8133862399999,0.335078050259827,0.6615943455721296,0.8086130632755685,19.635418879131716,8.519912225636762,0.30359561783218,0.9998736895533363,2.029916156710412,0.05891246618910783,4.766350475962749
7,306,-639.0133862399999,0.38595559314886163,0.6390329534375686,0.9040022908723467,20.10077486989941,8.896092525323226,0.17874731789000836,0.28399632454391865,2.0300236615478875,0.06140373772806233,4.924688383126311
8,316,-610.21338624,0.2608077673903004,0.46725577654251227,0.8169547849567683,19.148819269729007,8.469612823359032,0.11884371473296824,0.34042085171642195,2.0301720644430525,0.21673928844403276,4.618771315739454
9,327,-578.5333862399999,0.1673511873337191,0.44685605212197405,0.5818755701866152,18.943104968877133,7.903102080982375,0.12253099069552392,0.12824197953122038,2.0303498297029456,0.12319054333946594,4.944821822934732
10,337,-549.73338624,0.09041267551666904,0.27574982361272016,0.7488948790825961,18.35018271586189,6.5245504912985055,0.06932319661478271,0.07765926904985718,2.0302697368081986,0.11182284655833111,4.808256156900368
11,348,-518.0533862399999,0.09357384714088474,0.27744144849192504,0.5263119542096075,20.22755027324262,5.361818729648782,0.011245492765868274,0.030256017854845357,2.02937613211408,0.6885107812441318,2.750107327875609
12,358,-489.2533862399998,0.35280311124076463,0.6570289337290075,0.492215933122734,19.843639757177453,8.497463671206042,0.2655070867029973,0.999873730135947,2.0297211392733434,0.0571245983173098,4.450342833397243
13,368,-460.4533862399999,0.3856843970049172,0.6385578935104196,0.6867078853197629,20.404432953846044,9.14299848775146,0.10129278639347432,0.34111242313012025,2.0296993407302644,0.09502368694346532,4.51220427725087
14,379,-428.77338624000004,0.2607235977456993,0.46957142776374716,0.7282887094246746,19.27323072923505,8.441897831301603,0.1383369900210359,0.36505613715780644,2.030292950468979,0.23469338839366954,4.701121297416479
15,389,-399.97338623999985,0.16779166938893697,0.42931858001571777,0.6813293082854911,18.889712591147447,7.941766308864246,0.1107938011781243,0.14100562401034988,2.030291806767921,0.1758199012121768,4.8424907441338405
16,400,-368.29338624,0.09073605624157587,0.26773041360772803,0.6064863277065997,18.52752419831475,7.158448540125164,0.056578201186641794,0.08339802345383536,2.0301383137702866,0.11526471023713165,4.678270098247893
17,410,-339.49338623999984,0.09357384714088474,0.27744144849192504,0.45275934826760644,20.229948754771375,5.142934706797359,0.011243170419406735,0.030251285332056663,2.029371451405447,0.6796113340766256,2.7408959589121924
18,421,-307.81338624,3.7498480139074073,3.749839545304452,0.42239249829868675,22.664379699787673,9.653762192362457,0.9999791306460736,0.9998611617730898,2.0049490461406085,0.07944528356186645,4.9736521984919495
19,431,-279.01338624000005,0.024342440059456665,0.010972537759661626,1.3679513721820806,22.273869161069918,6.760177126578235,0.010069864485657267,0.8340036426112312,2.025880958201615,0.039368312373688055,1.0852726693719652
20,441,-250.21338623999986,0.028567743873514927,0.010195879780003334,1.357963576647252,21.485426503283033,6.682987460211994,0.01038952986300806,0.08439609648900316,2.025815501576931,0.03690870146055019,1.0520481608437313
21,452,-218.53338624000003,0.052466322587320396,0.2184443589894527,1.3606620932976563,22.843505301138258,6.783922707275931,0.010082616984321243,0.015947622640589437,2.023568722124022,0.03691485840975059,1.0506360484094956
22,462,-189.73338623999985,0.09180735587787522,0.26075836669895186,1.3015356140005232,18.78526347682983,6.8453492734412045,0.010269099859050623,0.24033139787637128,2.0247191831522233,0.036915139014661924,1.0527843316180105
23,473,-158.05338624,0.09357384714088474,0.27744144849192504,1.4606983621063279,22.035984601405197,6.670509452761639,0.010354091072771984,0.026122270779183804,2.025279764538132,0.0318709965919674,1.0310347399958273
24,483,-129.25338624000005,3.7498481085353927,3.7498395994311813,0.40961118667221424,22.539252921166977,9.640138465198685,0.9999791531399052,0.9998589367931421,2.0047655118974674,0.08296108282158945,5.186830576271788
25,493,-100.45338623999987,0.024342440059456665,0.010972537759661626,1.4668452443638966,22.26646657718885,6.675029019505477,0.010069727175832169,0.8342924084852651,2.025828071394103,0.03407556086990554,1.0833581746877077
26,504,-68.77338624000004,0.028567743873514927,0.010195879780003334,1.491148238896329,21.471328501047754,6.59552124772388,0.010385501623760838,0.08429141386183617,2.0257643983366385,0.03261098803761988,1.051302577978156
27,514,-39.973386239999854,0.052466322587320396,0.2184443589894527,1.3385064567976424,22.84523652498695,6.680523461249884,0.010082422952742197,0.015897302689746887,2.023520417238716,0.03826835854317066,1.0499014995080325
28,525,-8.293386240000018,0.09180735587787522,0.26075836669895186,1.4156779308481897,18.766437728362177,6.670721150381425,0.010265927711599395,0.2406977253279374,2.0246378084380865,0.03413587755307002,1.0515952782018736
29,535,20.506613759999937,0.09357384714088474,0.27744144849192504,1.3865957705670153,22.045554424672666,6.712291605384667,0.010348957764604249,0.025961729363818645,2.0251946579043665,0.036374504767990624,1.0306358012917014
30,546,52.18661376,3.7498481541165516,3.749839617117895,0.41247000389582467,22.515597516592173,9.633639156021758,0.9999791626084943,0.9998579584881877,2.004697052266954,0.08457940176128065,5.240552086009723
31,556,80.98661375999995,0.024342440059456665,0.010972537759661626,1.4049834666029297,22.272028858971446,6.76301397857933,0.01006963589285107,0.8342890990856044,2.0257879731565818,0.036587261288173245,1.0822393127226675
32,566,109.78661376000014,0.028567743873514927,0.010195879780003334,1.3648809275739855,21.485327574652672,6.7100033395811245,0.010382711054748308,0.084198869191237,2.0257216576877504,0.03842808228618362,1.0508513012314729
33,577,141.46661375999997,0.052466322587320396,0.2184443589894527,1.408502954643822,22.843389577713836,6.689924406886789,0.010082303119953846,0.01586348118680577,2.0234923879583135,0.03805337963844032,1.0494355340206563
34,587,170.26661375999993,0.09180735587787522,0.26075836669895186,1.1880544802117088,18.831688512866066,6.955828106437451,0.010265129515666055,0.24018267130089693,2.024611072708732,0.04974562035746089,1.0513592067044017
35,598,201.94661376,0.09357384714088474,0.27744144849192504,1.1861893476469902,22.064008872302026,7.0051408538475535,0.010346530498362108,0.025909900548593573,2.0251484919738183,0.048608760423213354,1.0304672416327614
36,608,230.74661375999995,3.7498482204894112,3.749839653049437,0.42396519002762273,22.50553460974531,9.599715942857344,0.9999791776778827,0.9998563565396358,2.0045895938929656,0.08904792882768318,5.244436401726871
37,618,259.5466137600001,0.024342440059456665,0.010972537759661626,1.3072324106983157,22.28323213297911,6.907591304254343,0.010069399194877735,0.8343293320918002,2.0256857324217674,0.04278827849396091,1.079410563185636
38,629,291.22661375999996,0.028567743873514927,0.010195879780003334,1.3679356740604147,21.4905713233019,6.825812549443313,0.01037528481843399,0.0840054719078179,2.0256148721558582,0.037794272907426235,1.049575838267377
39,639,320.0266137599999,0.052466322587320396,0.2184443589894527,1.56605646134487,22.83722209777232,6.647930429618619,0.010082103055804006,0.015805232642929705,2.0234473224543854,0.032104034758832764,1.0486532604884826
40,650,351.70661376,0.09180735587787522,0.26075836669895186,1.7199186907414086,18.66909087289897,6.54971194488434,0.010263010540598945,0.24128445723810432,2.024568935412178,0.02815030300977358,1.050454205869381
41,660,380.50661375999994,0.09357384714088474,0.27744144849192504,1.8204407462454926,22.01012735491841,6.5496967154241545,0.010344165233953427,0.02575997144451494,2.025130737741635,0.025691086722881985,1.0301990438620694
42,671,412.18661376,3.7498487927698054,3.7498399119690595,0.5118288833363528,22.405387286384403,9.48268672352522,0.9999793080002667,0.9998429241933529,2.003813807381246,0.11138928377359077,5.234776953817387
43,681,440.98661375999995,0.024342440059456665,0.010972537759661626,2.332098487902683,22.34186357756125,6.413435452453243,0.010068662363453234,0.8356928875598729,2.025356773251912,0.02227495877623714,1.0716198399733488
44,691,469.78661376000014,0.028567743873514927,0.010195879780003334,1.5618880956387518,21.243462455027064,5.972615943199031,0.010359416755943589,0.0831059978777557,2.0254489618181486,0.04924384287239642,1.0463262242226545
45,702,501.46661376,0.052466322587320396,0.2184443589894527,0.851773787828864,24.119843922403113,0.5729539860882724,0.010068391332039177,0.015437172725645903,2.018848142288828,0.01020536756846813,1.0244279463141641
46,712,530.2666137600002,0.09180735587787522,0.26075836669895186,0.81201674066671,18.471553831060035,3.6976460991715836,0.010268557967563775,0.23854731670613288,2.024734515585801,0.244623077516699,1.0522751117268736
47,723,561.94661376,0.09357384714088474,0.27744144849192504,0.8157098718509046,22.495017866921053,0.6683506808595787,0.010256612766867066,0.023703626507756204,2.0232198252829616,0.019629735216175594,1.0235798073141282
