,lineout pixel,Radius (\mum),amp1_general,amp2_general,amp3_general,ud_general,Va_general,Te_electron,ne_electron,m_electron,Ti_ion-1,Z_ion-1
0,742,623.7342756491962,0.988073967186102,1.0138302014631357,0.6206106469354793,-0.11749373621813675,-0.11422890569844668,0.1990124868306593,0.09569026871041532,2.0297008218210313,0.08302298001137745,4.966824508938207
