,lineout pixel,Radius (\mum),amp3_general,ud_general,Va_general,Te_electron,Ti_ion-1,Z_ion-1
0,233,-849.2533862399999,0.968704251883944,-1.9102626485065315,-2.360824021554232,0.2867948644129743,0.07166458750873982,4.819848286502522
1,250,-800.2933862399999,0.9615399170726371,-6.186239622605335,-6.927094496558042,0.1933391977414501,0.0584558392062771,4.570205467692007
