,lineout pixel,Radius (\mum),amp1_general,amp2_general,Te_electron,ne_electron,m_electron
0,216,-891.145724350804,0.6434918977487224,0.8095792037051822,0.21134146008026108,0.19305134475900976,2.0299336790016755
