,lineout pixel,Radius (\mum),amp1_general,amp2_general,Te_electron,ne_electron
0,388,-798.3000903509999,0.41654511547322265,0.7046261219643591,0.5512443936834038,1.1079389134790347
1,390,-788.0400903509999,0.4265226798765634,0.9392700889384128,0.463682030116835,0.8912805608504795
2,392,-777.7800903509999,0.4743543291158593,1.3979509395150684,0.4465398137321052,0.9913235178600721
3,394,-767.5200903509999,0.37167348346053225,0.8178525567657877,0.7180451557480344,1.4378775221439424
4,395,-762.3900903509998,0.3254442367286934,0.6454754245274971,0.8340182836853341,1.6514299203772214
5,397,-752.1300903509998,0.31288059214078023,0.5936852949645467,0.8072087044848376,1.717512003017607
6,399,-741.8700903509998,0.7232878790407217,1.2171436862066143,0.3906611064206361,0.7981526892950023
7,401,-731.610090351,0.7412122820634169,1.2036475098200714,0.39598315587930233,0.7866586227644912
8,403,-721.3500903509998,1.9790827799681028,3.749553368925081,1.9998512528490342,0.9482210184523409
9,405,-711.0900903510001,1.6118377638488317,3.749596523241301,1.9987627896717188,0.9396149584989266
