,lineout pixel,Radius (\mum),lam_general,amp3_general,ud_general,Te_electron,Ti_ion-1,Z_ion-1
0,242,-816.265724350804,526.3695379163958,0.8812179738775305,19.531673298550217,0.17015919789996736,0.12757620846583678,3.9709576350436864
1,253,-784.585724350804,526.3829113678571,1.0029327141351727,19.955849524600396,0.16530762068939153,0.11330135786154868,4.070206712255683
2,263,-755.785724350804,526.3849328736025,0.9557647627283234,19.998252692816266,0.16070964554560138,0.12979460186922243,3.9085510078244194
3,274,-724.1057243508039,526.3921793446781,0.9387736197383924,19.99977540313124,0.16033811845131013,0.12296572390988986,3.563762996316417
4,284,-695.305724350804,526.3920452498969,0.9150697243506706,19.999804698873554,0.16032043810288685,0.1392700777988796,3.383815229000443
5,295,-663.6257243508039,526.3891958559649,0.9374817731036953,19.999723258878873,0.16038391420106093,0.14705982008581345,3.529031435713732
