,lineout pixel,Radius (\mum),Te_electron,ne_electron,amp1_general,amp2_general
0,370,-899.055589889635,0.054736804899058404,0.15392264156089006,0.2688396606898551,3.377161989386432
1,374,-878.535589889635,0.19156988211061898,0.048893487987440906,0.04026507792708535,0.5841115177217171
2,378,-858.0155898896351,0.38294927991709515,0.04557831059105708,0.29093620890517996,0.508672120680393
3,382,-837.4955898896351,1.9899444762855363,0.020414220212881768,0.2638407866796702,0.39432334660409546
4,385,-822.105589889635,0.17306907559833407,0.06727742398955344,0.3711812148954576,0.9018832167822113
5,389,-801.585589889635,0.15599777536609508,0.0650743479476928,0.16510119866952197,0.9848149463131088
6,393,-781.065589889635,0.1619428309330891,0.07374508153684545,0.2568984941467929,1.0037223548910235
7,397,-760.545589889635,0.15948773307528635,0.07787393685543706,0.16179821812656642,1.1303781097083279
8,401,-740.0255898896353,0.168806384653748,0.08130148171531548,0.18414529387560669,1.013092630768463
9,405,-719.5055898896353,0.18573890069502563,0.0791092283759032,0.11499509402063095,0.9971671847241619
10,409,-698.9855898896349,0.164497517977045,0.08668668125071277,0.010000000031459445,1.2275038810515908
11,413,-678.4655898896349,1.999999920771172,0.10345015501227177,0.07936635954643824,0.2930290762109164
12,417,-657.9455898896349,0.16496752713375212,0.09957486985376748,0.11824078868127384,1.2031827902555106
13,420,-642.555589889635,0.16757095079947007,0.09843341727843091,0.08642610510466392,1.2420831875637013
