,lineout pixel,Radius (\mum),amp1_general,amp2_general,Te_electron,ne_electron,m_electron
0,91,-1251.145724350804,0.6144335644390869,0.8412937561470484,0.2305870065794496,0.20286590188324452,2.029944073775873
