,initial_losses,losses,initial_reduced_losses,reduced_losses
0,65.19873889174598,65.19873889174598,59.27158081067815,59.27158081067815
1,54.00624310993584,54.00624310993584,49.09658464539621,49.09658464539621
2,56.42366920613914,56.42366920613914,51.294244732853755,51.294244732853755
3,49.38252906569657,49.38252906569657,44.89320824154233,44.89320824154233
4,40.49771847646245,40.49771847646245,36.816107705874956,36.816107705874956
5,54.30705129061999,54.30705129061999,49.37004662783635,49.37004662783635
6,45.0812184438503,45.0812184438503,40.98292585804572,40.98292585804572
7,39.18862287721281,39.18862287721281,35.62602079746619,35.62602079746619
8,32.82400451299316,32.82400451299316,29.840004102721053,29.840004102721053
9,31.79275088160984,31.79275088160984,28.90250080146349,28.90250080146349
10,36.28860627461536,36.28860627461536,32.98964206783214,32.98964206783214
11,56.05454444644625,56.05454444644625,50.958676769496584,50.958676769496584
12,29.234793086544403,29.234793086544403,26.577084624131274,26.577084624131274
13,28.919535004897536,28.919535004897536,26.29048636808867,26.29048636808867
14,23.894512100342528,23.894512100342528,21.722283727584113,21.722283727584113
15,33.55190446965701,33.55190446965701,30.501731336051826,30.501731336051826
16,26.13142072698632,26.13142072698632,23.755837024533015,23.755837024533015
17,20.416892521099168,20.416892521099168,18.560811382817423,18.560811382817423
