,lineout pixel,Radius (\mum),amp1_general,amp2_general,amp3_general,ud_general,Va_general,Te_electron,ne_electron,Ti_ion-1,Z_ion-1
0,186,-949.0009043519999,0.1523669250335788,0.5944053007729188,0.8632067421212578,-2.6976401421017826,-0.18320647856825722,0.08881281784892907,1.5625079535963908,0.07831050810943971,5.0050099571653055
1,194,-925.9609043519998,0.22161989349761205,0.7602988216176289,0.48725942190723587,-6.245403403288318,-2.565586536894209,0.10782888026861026,0.32591942294266096,0.08160008684622433,5.7192314126333414
2,203,-900.0409043519999,0.11131996709219447,0.7605983493879019,0.10106539875875208,1.0882485318542976,-7.815950736111667,0.5310237011049237,0.7276075396827543,0.09789203451802264,12.038421561011154
3,212,-874.1209043519999,0.05126622828158435,0.8192906723498252,0.0904962415626768,14.76525930204587,-7.811445190099427,1.2292944453926427,0.8311935630988507,0.09424532605546523,15.03206019272405
4,220,-851.0809043519998,0.05440506698737343,0.680140904899429,0.11038604044141752,-0.33031635599290965,-6.528176065836957,0.8799182301609753,1.3114623000524683,0.08639430100346898,7.896218577093023
5,229,-825.1609043519999,0.02925517179425565,0.9814891261188977,0.08715574951236117,-3.1845005348990583,-4.070120136540824,0.1603201247368716,0.06369213717847026,0.07591474656164163,5.834559788866964
