,lineout pixel,Radius (\mum),Te_electron,ne_electron,amp1_general,amp2_general,amp3_general,ud_general,Va_general,Ti_ion-1,Z_ion-1
0,247,-808.9332479999998,0.12009063185813662,0.0640853452029275,0.6823216292547418,0.7354209348619696,0.8008473911167362,0.24949188069737482,8.556636482329143,0.1017333081240805,4.2885711469327426
1,257,-780.1332479999999,0.14154405835411163,0.06191269344126974,0.7336696422093748,0.7597117981488695,0.8388139873727559,0.252016082429817,8.485476016499687,0.1001479251395564,3.841700367415872
2,268,-748.4532479999998,0.1625727936553782,0.0603613395340518,0.6860475573976322,0.9104154935685465,0.7849872310312689,0.2537143583133377,8.353190872722568,0.1220061666833873,3.650447221200883
3,278,-719.6532479999998,0.17159524528584047,0.06441394400170446,0.6275390526648331,0.8222465577549127,0.906484921551485,0.24566510489441792,8.63930651230387,0.1074290290114563,3.526915258982745
4,289,-687.9732479999999,0.16802526012559182,0.07095079984719477,0.4876918224181158,0.8495423000322169,0.9616090157578351,0.2502146839169936,8.89572043581139,0.1319128529147698,3.7092501836749103
5,299,-659.1732479999998,0.1592650459212954,0.07885064190131502,0.7481374653585171,0.7533526377657994,0.9188496916884068,0.2522616891323557,8.606937868072164,0.13240814321785618,4.400594301389363
