,lineout pixel,Radius (\mum),amp1_general,amp2_general,Te_electron,ne_electron
0,388,-798.3000903509999,0.9018088942717715,0.23531765897568702,0.34201737302900004,0.14458979948316528
1,394,-767.5200903509999,0.6313187940788719,0.5399605608984838,0.44884894567235084,0.13534993644275234
2,399,-741.8700903509998,0.7676643330153757,0.42923900801192005,0.38363703681604183,0.15522813680254985
3,405,-711.0900903510001,0.9105462057465201,1.455315938303387,0.35587117900584936,0.1845947718797206
4,411,-680.3100903509999,0.8445326187133508,0.8519422579369504,0.3724678775666465,0.1764484739804253
5,417,-649.5300903509997,0.9819806602383452,3.7249635541233026,0.3403324788160619,0.20222159074221605
6,423,-618.7500903509999,0.9264476115016199,3.744530901393774,0.3582493027857948,0.20092904099781872
7,429,-587.9700903509997,0.9556708509888179,3.7496941718172847,0.36824434947165213,0.2098987172293239
8,434,-562.3200903510001,1.0270883424327555,3.7483341377698425,0.3790378604272235,0.204840923308909
9,440,-531.5400903509999,0.9677379388024314,3.749729169443779,0.36740767590514295,0.20599034129215904
10,446,-500.7600903509997,1.0025240556173944,3.653749461720038,0.3578905815038954,0.2150784541859653
11,452,-469.98009035099994,0.9286915415794441,3.253272754708305,0.3851511029323902,0.20784245464560105
12,458,-439.20009035099974,0.9804911354385497,3.7497900363789745,0.3807345180163182,0.21130286221738143
13,464,-408.420090351,0.9425546377482601,3.749972652862503,0.37527414042225465,0.21013713774152865
14,470,-377.6400903509998,0.9174091001084488,3.748855598743668,0.4057348695898039,0.21192999025128204
15,475,-351.9900903509997,0.795445427210754,3.6727458838231724,0.3938450706907136,0.21007506809846646
16,481,-321.21009035099996,0.9910700139428479,3.6840544749695368,0.36962308187683646,0.21903073870691678
17,487,-290.43009035099976,0.9141036480289458,3.7318117780174758,0.3781886820919238,0.22508575443925474
18,493,-259.650090351,0.8714130111601861,3.6672505184984776,0.39280563899374704,0.22004604981915926
19,499,-228.87009035099982,0.8862519114984752,3.7431716539018245,0.3766759573821462,0.21812718744151333
20,505,-198.09009035100007,0.8338864595396572,3.736342994054269,0.4064492662520504,0.2127016957948269
21,510,-172.44009035099998,0.9042344154444067,3.7493358518890076,0.38091411516186724,0.2223437009160164
22,516,-141.66009035099978,0.8514162108798803,3.745108163622195,0.3879871051667575,0.21874598571611173
23,522,-110.88009035100004,0.8392241284185057,2.150486146215102,0.4536639181777801,0.20216357382282868
24,528,-80.10009035099984,0.9277433501776013,3.665812500158115,0.4122661361306252,0.20996846285666987
25,534,-49.32009035100009,0.7951716705144997,3.746564148486552,0.3866275275600819,0.21471454326962064
26,540,-18.54009035099989,0.9386581431633062,3.7469780289100965,0.38700137662783296,0.21565448840638443
27,546,12.23990964900031,0.9693900516737255,3.6891203679350633,0.3918334446792928,0.2154172742763712
28,551,37.88990964899995,0.9910814213243432,3.620701479442327,0.3845678183307867,0.21467562448187685
29,557,68.66990964900015,0.9341089008251319,3.0208854533481553,0.3566150349432239,0.22378735352232243
