,lineout pixel,Radius (\mum),amp3_general,ud_general,Va_general,Te_electron,Ti_ion-1,Z_ion-1
0,242,-823.33338624,1.1967011965929373,18.841008489123972,8.477576543483206,0.33246737118888964,0.08999999992945137,1.6676734287644834
1,250,-800.2933862399999,1.0333671463634866,19.474431633176074,8.647232312536943,0.17354591449643564,0.08999999992945137,2.8294163793489027
2,259,-774.37338624,1.1082796412250948,19.32852954879923,8.77972156939325,0.29033519567475646,0.08999999992945137,2.0129887836860654
3,268,-748.4533862399999,1.1900087321363915,19.327788688154868,8.22691111840032,0.2945682753601292,0.08999999992945137,2.0382631371073634
4,276,-725.4133862399999,1.102748938522192,-9.38551966299681,8.713415410281112,0.4999949799493646,0.08999999992945142,1.45378736786286
5,285,-699.49338624,1.2397964091555487,8.101599939747079,8.548298556802312,0.4999949800169375,0.08999999992945142,1.472013545824352
6,294,-673.5733862399999,1.3035442126106516,-10.769547721445774,8.806465292268996,0.499994980146428,0.08999999992945142,1.7270383700147705
7,302,-650.5333862399999,1.2481885687665923,4.1234926315679346,8.524802344476996,0.4999949802202477,0.08999999992945142,1.8091471334777067
8,311,-624.61338624,1.1722512715523208,12.22306788780179,8.948974770685101,0.49999498019086175,0.08999999992945142,1.7051724999150912
9,320,-598.6933862399999,1.2967256917588357,-2.630804678545566,8.941838924666062,0.4999949803470816,0.08999999992945143,1.8851677547352266
10,329,-572.7733862399999,1.2827197423478784,3.9210149968687524,8.48449460237898,0.49999498035623774,0.08999999992945143,1.900430299765595
11,337,-549.73338624,1.305083317841402,1.2906272553610485,8.476239014724655,0.49999498038474505,0.08999999992945143,2.0110645287955085
12,346,-523.8133862399999,0.978671274097283,19.995571899813662,9.999797973384496,0.49999497929601594,0.08999999992945146,1.2361032973088664
13,355,-497.8933862399999,0.7592902796058635,19.995573543609552,9.999798205640321,0.4999949790354481,0.08999999992945146,1.1205481453203692
14,363,-474.85338623999996,0.7502940191079771,19.995576288078702,9.999798428391877,0.49999497899645345,0.08999999992945146,1.1521595535126166
