,lineout pixel,Radius (\mum),amp1_general,amp2_general,Te_electron,ne_electron,m_electron
0,291,-675.145724350804,0.592466632214876,0.8053991388582605,0.20813052201543028,0.16058319975273025,2.029916089220791
