,lineout pixel,Radius (\mum),Te_electron,ne_electron,m_electron,amp1_general,amp2_general,amp3_general,ud_general,Va_general,Ti_ion-1,Z_ion-1
0,167,-1039.333248,0.20412339885738962,0.3414502792692101,2.0297629571786007,0.663822846380281,0.7920176510417426,1.0298666154123646,0.2475112780328797,8.795559023355167,0.07306675725778589,3.3431723573106846
1,171,-1027.813248,0.1732508940429047,0.28278460451373233,2.029810778416157,0.6500272478918606,0.7555054639276148,1.0453744160917844,0.24739430038840754,8.824915732378134,0.07517619975208675,3.318636297302273
2,174,-1019.1732479999998,0.16599892580057962,0.12808852235539944,2.0296877041819466,0.7034299318867397,0.7845188214257485,1.0436212647366605,0.24724889729362326,9.071465659143724,0.0745348112714281,3.3129177739290707
3,177,-1010.5332479999998,0.15909828258941222,0.2556889893558218,2.0297287474364114,0.6484933609277402,0.7505011524759022,1.0406758479518912,0.24714677968700602,9.338638556913109,0.07549962413783623,3.17929277390735
4,181,-999.0132479999999,0.15867264177455692,0.14126372721960886,2.0297545490828957,0.7322796467048495,0.777024343733828,1.001402313173935,0.2470347183995094,8.568259610893499,0.08698917105045713,3.368310806125626
5,184,-990.3732479999999,0.16137731107213316,0.36641102144406,2.02985631059808,0.6262589315648724,0.7334957551418847,1.0336105756362,0.24745481058808133,8.921335693482613,0.08885562208602227,3.2902538673991817
6,188,-978.8532479999999,0.20377183617398553,0.3415331791428203,2.029766280928155,0.6625611971467238,0.7920392210782139,1.0296061595353438,0.24762050573859723,8.811387134429495,0.07313337409383011,3.339311151639036
7,191,-970.2132479999998,0.17365040233567952,0.28337412375167215,2.0298159543738805,0.6410606548202964,0.7541585704613585,1.045035763412277,0.2473802764689598,8.811868692579083,0.07541923358030007,3.314634692957487
8,195,-958.6932479999998,0.17854600888237576,0.15083749604533575,2.0296635836669714,0.7030314824993903,0.7801035581918474,1.0423476236733242,0.24723599216350894,9.053722451427397,0.07483871596560117,3.304740171136058
9,198,-950.0532479999998,0.17274437470598145,0.25149975993526646,2.0297040535826145,0.6397323251832685,0.7466725758050514,1.03821331115987,0.24704388760801088,9.316795782030862,0.07605667177414462,3.163833077385237
10,202,-938.5332479999998,0.17526762663966172,0.16691234585035727,2.0297675866206295,0.72585666374637,0.7673518631036719,0.9549072027050153,0.24696703311291335,8.656979324984619,0.0895547161261615,3.4343166841676362
11,205,-929.8932479999999,0.161345701977325,0.366683833890566,2.029862680570891,0.6242358512066344,0.7335179876713372,0.9473482463350799,0.24727979305580908,8.70510116261084,0.08801375236001213,3.3003801640904507
