,initial_losses,losses,initial_reduced_losses,reduced_losses
0,0.9491494555443583,0.9491494555443583,0.862863141403962,0.862863141403962
1,0.810593070568367,0.810593070568367,0.7369027914257882,0.7369027914257882
2,0.23503274834456173,0.23503274834456173,0.21366613485869246,0.21366613485869246
3,0.41519592768325386,0.41519592768325386,0.37745084334841256,0.37745084334841256
4,1.0139812100548915,1.0139812100548915,0.9218011000499013,0.9218011000499013
5,1.8465616169554477,1.8465616169554477,1.678692379050407,1.678692379050407
6,1.2709331348693196,1.2709331348693196,1.1553937589721086,1.1553937589721086
7,1.03404472428045,1.03404472428045,0.9400406584367726,0.9400406584367726
8,1.253775912932697,1.253775912932697,1.13979628448427,1.13979628448427
9,0.6261468752830336,0.6261468752830336,0.569224432075485,0.569224432075485
