,initial_losses,losses,initial_reduced_losses,reduced_losses
0,69.3957995202291,69.3957995202291,63.08709047293554,63.08709047293554
1,37.83916403169111,37.83916403169111,34.3992400288101,34.3992400288101
2,67.22222139495982,67.22222139495982,61.11111035905437,61.11111035905437
3,52.10001949959466,52.10001949959466,47.36365409054059,47.36365409054059
4,42.06048405854884,42.06048405854884,38.23680368958985,38.23680368958985
5,38.98506796633146,38.98506796633146,35.44097087848314,35.44097087848314
6,35.8835002852892,35.8835002852892,32.62136389571745,32.62136389571745
7,24.567997682246762,24.567997682246762,22.334543347497053,22.334543347497053
8,37.089717829945606,37.089717829945606,33.71792529995055,33.71792529995055
9,63.23404387451134,63.23404387451134,57.485494431373944,57.485494431373944
10,27.240644608215458,27.240644608215458,24.76422237110496,24.76422237110496
11,34.06880493585401,34.06880493585401,30.97164085077637,30.97164085077637
12,21.33605667026079,21.33605667026079,19.396415154782535,19.396415154782535
13,45.884656335829185,45.884656335829185,41.71332394166289,41.71332394166289
14,30.720235551500515,30.720235551500515,27.927486865000468,27.927486865000468
15,29.56655303064667,29.56655303064667,26.87868457331515,26.87868457331515
