,lineout pixel,Radius (\mum),amp1_general,amp2_general,Te_electron,ne_electron
0,388,-798.3000903509999,0.9112941319726641,0.17558895285407264,0.2895135831887157,0.16141210126931224
1,394,-767.5200903509999,0.6780794345002695,0.4597657273664543,0.3866818597905865,0.15306803355289317
2,399,-741.8700903509998,0.8126394852612295,0.3441839060539649,0.31850572670309324,0.17494926952939238
3,405,-711.0900903510001,0.8897330333548322,0.9060578261834973,0.3040919413322526,0.19669611480184915
4,411,-680.3100903509999,0.8604248055178235,0.6543711629588229,0.3093570715101612,0.1937774253396146
5,417,-649.5300903509997,0.09655274245637045,0.8799493502217461,0.16986509080611936,0.0768246018649138
6,423,-618.7500903509999,0.1352940384863418,1.1901065296936657,0.16163808061094914,0.08715694114148845
7,429,-587.9700903509997,0.08903771164730347,0.8544868347118434,0.1637465628129288,0.08786857107450594
8,434,-562.3200903510001,0.17371651585865583,1.0321721445244427,0.17401900628232453,0.089643142659602
9,440,-531.5400903509999,0.10987126989813187,0.9737235044327808,0.1610678717889359,0.08742781722760955
10,446,-500.7600903509997,0.16862659276100517,0.7895065757262532,0.14945665496407556,0.09157350945575729
11,452,-469.98009035099994,0.14597535263266165,0.9951036469061456,0.17274623122118574,0.08971744983915067
12,458,-439.20009035099974,0.1394376127244804,0.8645272438957661,0.18213360733044068,0.09103876141803321
13,464,-408.420090351,0.1796307389121173,1.1739703284572511,0.15751216624994874,0.09749173131055136
14,470,-377.6400903509998,0.16030777312640848,1.2706055139502987,0.16488651468485674,0.09829292605219833
15,475,-351.9900903509997,0.14823071130550017,1.21835200921716,0.16056424332835711,0.09776760607436562
16,481,-321.21009035099996,0.11835493795321873,0.8012010279114969,0.16926711217471763,0.09748556679671286
17,487,-290.43009035099976,0.10447191606183767,1.0897796858384925,0.1530211687190608,0.10464913138930414
18,493,-259.650090351,0.19446365602056095,0.9937340274483535,0.18112895537774593,0.09948616379151719
19,499,-228.87009035099982,0.07483802790288098,1.1853448274432141,0.16444783265095303,0.10348496672616941
20,505,-198.09009035100007,0.08205233927067841,1.1833051538153627,0.18772055586014205,0.09718339192672573
21,510,-172.44009035099998,0.10335551351604186,0.9995088333058488,0.1708547641100825,0.10333912199672426
22,516,-141.66009035099978,0.0617825905308544,1.0156208556655715,0.1778365250240869,0.1013052051779513
23,522,-110.88009035100004,0.1700695347630908,0.9964310737256608,0.17527360381941207,0.09744257797532627
24,528,-80.10009035099984,0.15704950982503207,1.1692649179136676,0.17302587199098093,0.09955200548256837
25,534,-49.32009035100009,0.12124388690680249,1.2880629798368433,0.1645936930413574,0.10452531700952997
26,540,-18.54009035099989,0.22798415577078962,1.0711768084150066,0.16896551147171693,0.10281823751384986
27,546,12.23990964900031,0.15062548227342035,0.680923619359997,0.19730704029969845,0.08852864613420611
28,551,37.88990964899995,0.11845556506644896,0.5294369284205758,0.22614981578780033,0.0861679552334389
29,557,68.66990964900015,0.08012913979227065,0.6009056413066368,0.17397905436285518,0.09877680462469633
