,lineout pixel,Radius (\mum),Te_electron,lam_general,amp3_general,ud_general,Ti_ion-1
0,209,-901.27584,0.3581521469907806,526.5454632217312,0.76544804374233,15.080812317579245,0.12165972701623384
1,279,-699.67584,0.2985441942504297,526.6663322152559,3.522969706646731,-0.053525749411374335,0.1368614925584729
2,348,-500.95583999999997,1.180699042771128,526.9999990799948,3.7452663943525923,-13.000679410588768,0.42161757459356375
3,418,-299.35583999999994,1.2715707690515887,526.9999918350697,3.749995925882653,-14.767125946879162,0.435891131479964
4,487,-100.63583999999992,0.7131042695981211,526.7885440784368,3.7460111486797776,-6.336205590495691,0.26109219761424396
5,557,100.96415999999999,0.731689309372478,526.7941647557399,3.7499998543251643,-5.906929509374736,0.26242759441205427
6,626,299.68416,1.9985378982094149,526.5060601394352,3.7499996858241125,-0.005616254971315016,0.9995926401186621
7,696,501.28415999999993,1.3518559867317155,526.369040422466,3.749820512190245,-2.604378437827421,0.9984272302194775
