,initial_losses,losses,initial_reduced_losses,reduced_losses
0,0.683134336569016,0.683134336569016,0.6210312150627417,0.6210312150627417
1,1.0409413527222509,1.0409413527222509,0.9463103206565916,0.9463103206565916
2,4.443717968331208,4.443717968331208,4.039743607573825,4.039743607573825
3,1.6284408359720424,1.6284408359720424,1.4804007599745839,1.4804007599745839
4,4.70571227453993,4.70571227453993,4.277920249581753,4.277920249581753
5,1.1243033801420772,1.1243033801420772,1.022093981947343,1.022093981947343
6,3.4564586924564624,3.4564586924564624,3.1422351749604203,3.1422351749604203
7,6.135033953879532,6.135033953879532,5.5773035944359375,5.5773035944359375
8,3.9855571787441972,3.9855571787441972,3.6232337988583607,3.6232337988583607
9,5.678594757446903,5.678594757446903,5.162358870406275,5.162358870406275
10,3.3427504105468033,3.3427504105468033,3.0388640095880026,3.0388640095880026
11,4.336429367679472,4.336429367679472,3.9422085160722466,3.9422085160722466
