,lineout pixel,Radius (\mum),amp1_general,amp2_general,Te_electron,ne_electron
0,368,-900.9000903509998,0.9142544638166874,0.07464221055729733,0.2698380510102615,0.14298584519615049
1,373,-875.2500903509999,0.8563482957828081,0.11258514666159933,0.2446508915321621,0.1458084275824302
2,378,-849.6000903509998,0.8277773926484605,0.15363332276282732,0.26101699386941346,0.1546298503290319
3,383,-823.9500903509997,0.9264057150187717,0.18960191553362557,0.30426857740565616,0.14964025032562597
4,388,-798.3000903509999,0.9139039753580882,0.17009797133415594,0.2889372037382276,0.16157803174055332
5,393,-772.6500903509998,0.3124267812581848,0.7068063420528902,1.036491433176194,0.010274349996908199
6,397,-752.1300903509998,0.8948160923111858,0.229221286993589,0.28764362450794295,0.18139875032230948
7,402,-726.480090351,0.14032235964957732,0.9181917830631738,0.15039966879088415,0.064616335845803
8,407,-700.8300903509999,0.09237096069960629,1.175640941044373,0.1480166196816621,0.07441461155791805
9,412,-675.1800903509998,0.13381629039081705,1.0742037312962254,0.16209787650916255,0.07720603882837879
10,417,-649.5300903509997,0.09527483005416595,0.8802829959660317,0.1700501307739221,0.07678391390487797
11,422,-623.880090351,0.11139061222197383,1.214174552994733,0.16579647080453846,0.08713522003592433
