,lineout pixel,Radius (\mum),Te_electron,ne_electron,amp1_general,amp2_general,amp3_general,ud_general,Va_general,Ti_ion-1,Z_ion-1
0,424,-299.17324799999983,0.11286022165709772,0.10885112649516104,0.6631774480729173,0.7633128647979917,1.0109333530133497,0.24751404228528817,8.868609076003416,0.06864777919971457,3.394561716710185
1,434,-270.3732479999999,0.13581890674993752,0.2336445023348869,0.6258497297740168,0.742995028556007,1.0071038940273314,0.24763667265748945,8.88888102562114,0.06858007454215066,3.3991516890047344
2,445,-238.6932479999998,0.12477297448963542,0.12662257421564374,0.7019158338001429,0.8107906087541902,1.0092453057153308,0.24755508953339078,8.866112335570175,0.06860395444622805,3.3981128266057077
3,455,-209.89324799999986,0.1406802341942643,0.20599754208614252,0.6616264592896584,0.791149986917622,1.0049426803937376,0.24759775829064587,8.842083567888071,0.06872830363586722,3.4037537733534937
4,466,-178.2132479999998,0.13355855760526014,0.36382025904144183,0.5267874477995781,0.6879783873943388,1.0076567537316252,0.24762361818103518,8.871241804413915,0.06856976012371051,3.399074992134678
5,476,-149.41324799999984,0.12347987056742935,0.25208969655462304,0.5591720618342598,0.7066064805377809,1.007799412029581,0.2475954421570574,8.873977897394173,0.0685959465188202,3.3993757647106677
6,486,-120.61324799999988,0.05423811214810285,0.7205935722820882,0.022806694870068506,0.05314768440167851,0.6058868776785795,0.24907438022960973,6.7512198329527395,0.837441845114241,4.168208385863807
7,497,-88.93324799999982,0.059119929710808136,0.9457115662739681,0.0319044753479425,0.07149927404963342,0.5563845643754005,0.2504673798267887,7.1727055938352855,0.5968222447618209,5.577632186081806
8,507,-60.13324799999987,0.05764946097575459,0.8837395152022948,0.02715540847183283,0.0433401262730813,0.6938259237808011,0.24837664939735998,7.818369663763188,0.749455047246213,5.476631772962496
9,518,-28.453247999999803,0.07292469822594075,0.7062972201780046,0.03657420120410696,0.10023611435997724,0.6379897400890839,0.25046601725562556,6.8233658717564145,0.6078974381918634,5.167335731608711
10,528,0.3467520000001514,0.07010848782260472,0.9292975100386349,0.03842365579121684,0.08750906415464235,0.669708625166899,0.2503552564262013,7.112487040210692,0.7190938562752249,4.85516453776871
11,539,32.026752000000215,0.05684047385479765,0.5832272479189932,0.05958961021728082,0.13769135227352644,0.6574490253831092,0.250724708126412,6.537441056562939,0.7901453845146478,4.561669940373051
12,549,60.82675200000017,0.21555793506922627,0.9233461430086056,0.36264794665797007,0.5644488419953784,1.0121266865147827,0.24762063631602668,9.082602010109108,0.07025340625984826,3.4094868065624047
13,559,89.62675200000012,0.07892971006398217,0.1855073542008104,0.35183399362333784,0.46104647149963074,1.0109204016270088,0.24743280916262891,8.838197589234241,0.06972372740316853,3.4003634869470325
14,570,121.30675200000019,0.25391679095605796,0.932728116941514,0.4204270299891994,0.4718484492526144,1.0152679311052784,0.24810469532659868,8.649861397685076,0.06748973123108909,3.3150230249353236
15,580,150.10675200000014,0.14449553174727767,0.7947201275004135,0.384224420431563,0.5075892834000639,1.0108000723909512,0.24770682794682278,8.797897199189507,0.06968129278541449,3.386552200559132
16,591,181.7867520000002,0.0875542890000076,0.23802992448056332,0.3693703129205015,0.4551665483297716,0.9936664948519558,0.24786966270096109,8.886928631223315,0.0695365638641901,3.3865711424007445
17,601,210.58675200000016,0.13522167941112226,0.4701078119036602,0.42086656529305677,0.4575208917227418,0.9940644938159748,0.2475733560559819,8.677617611050472,0.06929751396736633,3.374170991821405
18,611,239.38675200000012,0.05007021995856984,0.49588164343224,0.010750728221463902,0.016086530705196524,0.6991696425559807,0.24674811111835399,7.279557312978696,0.3296284345288279,5.024245282325313
19,622,271.0667520000002,0.05010959135475132,0.03174624518200006,0.011005201399098215,0.017098911341111148,0.6780406914421755,0.24710864576257688,7.230553911483279,0.3815802357635585,3.7210305646678066
20,632,299.86675200000013,0.05085013363206805,0.32016042491341845,0.012888252462536966,0.023863929530262847,0.7079894379192024,0.2479667224793993,7.16085407349562,0.35855258909016263,3.5759768255196103
21,643,331.5467520000002,0.05023356382734096,0.011081499430504002,0.010786217763337318,0.014869495246307644,0.7981719154614857,0.2489644734986611,7.54920993634006,0.37656252557097303,3.8626453241128638
22,653,360.34675200000015,0.05070120544925873,0.9461229403435935,0.011105263288100554,0.016445621541751835,0.7559707728720806,0.2473815828079728,7.1942978039344165,0.2954671592701608,3.7241843912058554
23,664,392.026752,0.05016366249195959,0.9799557940870031,0.01029413513827474,0.012505153438086064,0.7649028559058603,0.2467301006694408,7.052203344264476,0.2403767043085765,3.8996677510458255
24,674,420.82675200000017,0.060110463583092855,0.07028701576826368,0.087491079137237,0.1296324146269914,1.0127533249970881,0.24775572084232456,8.699125610190526,0.07002147424334289,3.3795551655756286
25,684,449.6267520000001,0.05955322142176279,0.16745658305557237,0.0712773753399221,0.0948639814846563,1.011840625886928,0.24734776486815968,8.542289109920159,0.07020238103553722,3.393371474789995
26,695,481.3067520000002,0.056823598654615365,0.16516434664160143,0.07740030047413048,0.11374995611343112,0.775550765833515,0.24827778920087215,7.642895895577623,0.06994594511783617,3.4517840681958205
27,705,510.10675200000014,0.06185083281247691,0.25997379268296456,0.09897265239693656,0.17563882769094827,0.3825580162644826,0.2540905229690016,5.209517938052725,0.08722217477458197,3.65881130132588
28,716,541.7867520000002,0.06024403645159116,0.09453947704367728,0.11063678773474274,0.20134551477027868,0.8799210302610565,0.24720469560100855,7.126579625072012,0.07042939277967777,3.5455584095788653
29,726,570.5867519999999,0.0747734682394816,0.467412777003055,0.10628035025605423,0.16804811464680738,0.5519379219513073,0.2508378096869353,2.0593668487636503,0.10962487927820408,4.172992274927804
30,736,599.3867520000001,0.07759248562433962,0.11406524357002332,0.2656616589257975,0.4378815186955028,0.7953673949611564,0.24862879719693398,5.663717846766468,0.09036050469638833,3.544298906272129
31,747,631.066752,0.08597766387057555,0.11071476289785087,0.44215312842072035,0.5750173251237032,1.0054100463652031,0.24743308813607304,8.72061547918488,0.06903508171837032,3.400113312886818
32,757,659.8667520000001,0.10275562805349138,0.14245801243497538,0.46534865588074964,0.6153390939246257,0.999211423900682,0.2475031286612576,8.749058502251472,0.06862679586178602,3.404172053540644
33,768,691.546752,0.11419088192497032,0.17678108772631965,0.5603999369428662,0.7044939339748203,1.0102866226742764,0.24755447710178494,8.830863411920532,0.06846406499767091,3.3982759111226977
34,778,720.3467520000002,0.0960843843656706,0.16887741243866897,0.46883249137267624,0.6307777488099434,1.010633023910268,0.24764975918660814,8.86293433066196,0.06842308430359592,3.3980211512990595
35,789,752.026752,0.11306235533754452,0.1694330843745921,0.550205558198213,0.7205203998463231,1.0105754084547385,0.24745471579739947,8.821069488817749,0.06838638433018901,3.397952935378634
