,lineout pixel,Radius (\mum),amp3_general,ud_general,Va_general,Te_electron,Ti_ion-1,Z_ion-1
0,268,-748.4533862399999,1.0224823924860225,19.999589666674744,8.512968123047589,0.07780293371983982,0.13188813649857786,6.999997546948942
1,273,-734.0533862399999,1.0413473811419849,19.999589665161118,8.867891107616426,0.08211534937241419,0.1334718829669832,6.999997546948942
2,278,-719.6533862399999,1.0025544055001003,19.999589663420785,8.867253580655628,0.07683084948576373,0.13418965934178534,6.999997546948704
3,283,-705.2533862399999,1.0510016355122775,19.999589663428956,8.723037698807069,0.08259905756401734,0.1420561905568892,6.999997546948835
4,289,-687.97338624,1.0428173902216504,19.99958966038107,9.054168906916203,0.07968298531312773,0.15933196078505074,6.999997546948565
