,lineout pixel,Radius (\mum),Te_electron,amp3_general,ud_general,Va_general,Ti_ion-1
0,209,-901.27584,0.18948496702154902,0.7380029242227276,-4.4016445460264215,-0.006269225954035562,0.08245217691760501
1,244,-800.47584,0.08847676675599118,0.4815500256251693,10.068430531023097,1.3018391732032004,0.11465013183932958
2,279,-699.67584,0.09720440829593624,0.5685503653039626,20.491514513383407,1.4567270393327707,0.14282861533727353
3,314,-598.87584,0.1197049667326546,0.7028947547792584,38.441638215606254,1.562495379621227,0.20113651519054968
4,348,-500.95583999999997,0.1070489015997442,0.8565330371956369,39.99934954808181,2.22002023881293,0.22197300097902023
5,383,-400.1558399999999,0.10485018265104276,1.068661379535778,39.99999998873952,3.2203317818537727,0.12409483522764052
6,418,-299.35583999999994,0.010250317321338786,0.3120325463033336,34.307898825464584,-1.373552060716646,0.9998319341590556
7,452,-201.4358400000001,0.01001762504766126,0.9289191138593315,39.998967649938656,3.9080364589507823,0.01862688585103059
8,487,-100.63583999999992,0.010001318568191836,3.749947952305755,39.999999999999844,0.654701265196227,0.010005597030782942
9,522,0.16416000000003805,0.3232175723063727,1.1239745161485517,-19.990523363406222,-9.620524529310762,0.07443678682121259
10,557,100.96415999999999,0.23234287311580867,0.035735141535260244,37.77751332201642,1.1341097515776966,0.02744422021810633
11,591,198.88416000000007,0.3815309272961628,0.9353101101107026,39.2885001781351,-9.323864918059865,0.0132886927596686
12,626,299.68416,1.7284384129010244,0.010013397286382862,34.03421662306076,-9.910343562182055,0.029350305411051048
13,661,400.48416,1.9966420286216522,0.01001552938107763,39.12440568468079,-9.932262495329985,0.010339350044333992
14,696,501.28415999999993,0.022173190991136273,0.48653648533069865,28.522536549225265,-2.9779506457923723,0.09053031436492176
15,730,599.2041599999998,0.07250272044485825,1.1354250224498588,26.155372304924562,-1.4234170024743662,0.04035017132747234
