,lineout pixel,Radius (\mum),Te_electron,amp3_general,ud_general,Va_general,Ti_ion-1,Z_ion-1
0,247,-808.9332479999998,0.11317011346163552,1.0038684891649394,32.39981929660955,8.761663823540466,0.12171302143240803,4.069857904121483
1,258,-777.2532479999999,0.11495045990430543,1.0120649928435486,32.44054656663164,8.803987779461337,0.12170246376993052,4.083463791706972
2,268,-748.4532479999998,0.08469424184439127,1.0247175894797858,38.38814341507411,8.59343339945497,0.15075754614002712,5.7296618498411735
3,279,-716.7732479999999,0.15967396844853968,1.0180410239361612,16.724798393732613,8.805611749280253,0.12605689445522658,3.342973735768246
4,289,-687.9732479999999,0.20070840993693823,1.0320190285375686,9.769043890090757,8.999102914995035,0.13964627056057582,2.8592312601572094
5,299,-659.1732479999998,0.17741739877709567,1.068444760785758,28.196669875139435,8.823285780020292,0.15396937373788616,3.6433328535552243
6,310,-627.4932479999999,0.10102262543005243,0.9962607364408929,38.10150135822707,9.305750236973005,0.15923909639167294,6.112754403633689
7,320,-598.6932479999998,0.1845664287530064,1.0379031105870626,27.699941459512104,9.146653901374656,0.18354701901043582,3.7011628291784135
8,331,-567.0132479999999,0.10318206237628261,1.0447701208680484,39.03005653266311,8.969678248492066,0.20252375185604174,6.553693187454162
9,341,-538.2132479999999,0.16111930658948456,1.0110970189513682,33.32407753725596,9.143866731793956,0.2253195892039561,3.953028141438836
10,351,-509.41324799999984,0.082171148015058,0.8165883020266349,39.99942623729163,9.522370713398999,0.23319058107119497,6.997810460256797
11,362,-477.7332479999998,0.09092237719222475,0.5330650949512428,39.93918935448794,9.039209119256345,0.2757674268185599,6.9728528412381
12,372,-448.9332479999998,0.07857126190206885,0.9660687612660004,39.97752308989352,9.99995719486143,0.16157163583647996,6.997623337743387
13,383,-417.25324799999976,0.07305490172418436,0.9567771380397411,39.99918949259826,9.99998460436576,0.12067301431355631,6.999804590519217
14,393,-388.4532479999998,0.08006393503475404,0.5293305061275733,39.84227889732148,8.4615142267643,0.33178145097380796,6.962958478803997
15,404,-356.77324799999997,0.08663321102366271,0.63552330736249,39.938692644014424,8.255039590318699,0.3111422230285426,6.991967285950952
16,414,-327.9732479999998,0.08771565271895808,0.7035299052719661,39.99942633394451,8.260216932256256,0.32567855183400307,6.997815080638223
17,424,-299.17324799999983,0.08621162473924374,0.8458763329469793,39.94034823415332,7.962143935859821,0.3518870900108733,6.973577895558389
18,435,-267.49324799999977,0.12098191385023734,0.6548601666746178,39.97751866011396,9.999957193137138,0.6230561688189724,6.997623702512014
19,445,-238.6932479999998,0.11798363062098582,0.68687790876348,39.999189483645154,9.999984604145965,0.6246786306124261,6.999804592884363
20,456,-207.01324799999998,0.08587916603737696,0.6083736872504566,39.84194527768348,7.598274550349547,0.3560205227248565,6.96291812229644
21,466,-178.2132479999998,0.09992740720375728,0.9388903581812049,39.93866336514361,7.794478082293736,0.3117079170130348,6.991967616495479
22,476,-149.41324799999984,0.09468167790845662,0.7887955753139357,39.999426328156474,7.923545772744895,0.3681204041796546,6.997814878216491
23,487,-117.73324799999978,0.10218883232826581,0.9498305497914595,39.94031630076557,7.687482835823591,0.30929017617372684,6.9735829091516734
