,initial_losses,losses,initial_reduced_losses,reduced_losses
0,56.81659565530029,56.81659565530029,51.65145059572753,51.65145059572753
1,51.84626312712863,51.84626312712863,47.132966479207845,47.132966479207845
2,35.75267562806095,35.75267562806095,32.502432389146314,32.502432389146314
3,99.0977199618151,99.0977199618151,90.08883632892281,90.08883632892281
4,97.80336476738343,97.80336476738343,88.91214978853039,88.91214978853039
5,41.09924238191029,41.09924238191029,37.36294761991844,37.36294761991844
6,51.06110093398768,51.06110093398768,46.41918266726152,46.41918266726152
7,33.9808696068414,33.9808696068414,30.89169964258309,30.89169964258309
8,23.68840604012367,23.68840604012367,21.534914581930607,21.534914581930607
9,26.515161023660518,26.515161023660518,24.104691839691377,24.104691839691377
10,37.29394930435333,37.29394930435333,33.903590276684845,33.903590276684845
11,19.167361043766007,19.167361043766007,17.424873676150913,17.424873676150913
12,763.9264349664464,763.9264349664464,694.478577242224,694.478577242224
13,3537.658085763745,3537.658085763745,3216.052805239768,3216.052805239768
14,16.80595231323569,16.80595231323569,15.278138466577898,15.278138466577898
15,9.843753679206218,9.843753679206218,8.948866981096561,8.948866981096561
16,6.059257967709401,6.059257967709401,5.508416334281273,5.508416334281273
17,2.8955619291073598,2.8955619291073598,2.632329026461236,2.632329026461236
18,7.910404952550611,7.910404952550611,7.1912772295914635,7.1912772295914635
19,4.729930229035684,4.729930229035684,4.299936571850622,4.299936571850622
20,5.882088877069931,5.882088877069931,5.347353524609027,5.347353524609027
21,4.220195924292145,4.220195924292145,3.8365417493564955,3.8365417493564955
22,3.9195621131416694,3.9195621131416694,3.5632382846742447,3.5632382846742447
23,3.675344511626377,3.675344511626377,3.3412222832967062,3.3412222832967062
24,5.644687928623015,5.644687928623015,5.131534480566377,5.131534480566377
25,5.206544031806929,5.206544031806929,4.733221847097208,4.733221847097208
26,1.6471198486319896,1.6471198486319896,1.497381680574536,1.497381680574536
27,4.0382221764890565,4.0382221764890565,3.6711110695355056,3.6711110695355056
28,2.9263942284119793,2.9263942284119793,2.6603583894654355,2.6603583894654355
29,4.13945140010505,4.13945140010505,3.763137636459136,3.763137636459136
30,7.396394666163068,7.396394666163068,6.723995151057334,6.723995151057334
31,7.355522644941734,7.355522644941734,6.686838768128849,6.686838768128849
32,2.516803791958262,2.516803791958262,2.288003447234783,2.288003447234783
33,3.8636919065090547,3.8636919065090547,3.512447187735504,3.512447187735504
34,4.370421143078948,4.370421143078948,3.973110130071771,3.973110130071771
35,4.220019233993875,4.220019233993875,3.836381121812613,3.836381121812613
36,8.235772738732308,8.235772738732308,7.487066126120279,7.487066126120279
37,8.404436441435642,8.404436441435642,7.640396764941492,7.640396764941492
38,5.825387189328973,5.825387189328973,5.295806535753611,5.295806535753611
39,5.031846544776294,5.031846544776294,4.57440594979663,4.57440594979663
40,4.015926397568208,4.015926397568208,3.6508421796074617,3.6508421796074617
41,15.517655906471173,15.517655906471173,14.106959914973793,14.106959914973793
42,120.76320661668633,120.76320661668633,109.78473328789666,109.78473328789666
43,195.8577338388698,195.8577338388698,178.05248530806344,178.05248530806344
44,1993.051187126228,1993.051187126228,1811.864715569298,1811.864715569298
45,2012.9585747311053,2012.9585747311053,1829.962340664641,1829.962340664641
46,1597.6008148350304,1597.6008148350304,1452.3643771227548,1452.3643771227548
47,587.3307325977736,587.3307325977736,533.9370296343396,533.9370296343396
