,initial_losses,losses,initial_reduced_losses,reduced_losses
0,0.6258437539526787,0.6258437539526787,0.5689488672297078,0.5689488672297078
1,1.1181242987711386,1.1181242987711386,1.0164766352464896,1.0164766352464896
2,0.9371752045224169,0.9371752045224169,0.8519774586567426,0.8519774586567426
3,0.7022587616992786,0.7022587616992786,0.6384170560902532,0.6384170560902532
4,1.4971688931842069,1.4971688931842069,1.3610626301674607,1.3610626301674607
5,2.5499415518823625,2.5499415518823625,2.3181286835294204,2.3181286835294204
6,1.4633722101912723,1.4633722101912723,1.3303383729011564,1.3303383729011564
7,3.7966641690245213,3.7966641690245213,3.4515128809313826,3.4515128809313826
8,3.5125276115150363,3.5125276115150363,3.1932069195591235,3.1932069195591235
9,1.6737617129928304,1.6737617129928304,1.5216015572662094,1.5216015572662094
10,2.318355139367849,2.318355139367849,2.107595581243499,2.107595581243499
11,1.6643398163554375,1.6643398163554375,1.5130361966867611,1.5130361966867611
12,3.0088796623423772,3.0088796623423772,2.735345147583979,2.735345147583979
13,2.948925562876946,2.948925562876946,2.6808414207972233,2.6808414207972233
14,2.006565889331905,2.006565889331905,1.82415080848355,1.82415080848355
15,2.083449487152541,2.083449487152541,1.8940449883204915,1.8940449883204915
16,2.1023113352382916,2.1023113352382916,1.9111921229439013,1.9111921229439013
17,2.385261171486377,2.385261171486377,2.1684192468057972,2.1684192468057972
18,1.504342815886742,1.504342815886742,1.3675843780788564,1.3675843780788564
19,1.1188583664960308,1.1188583664960308,1.017143969541846,1.017143969541846
