,lineout pixel,Radius (\mum),Te_electron,ne_electron,amp1_general,amp2_general
0,334,-957.6017100000001,0.010772319866597727,1.9990799826771293,0.0100259558826528,0.02949103884805434
1,351,-863.5021200000001,0.034361437880609996,0.34208901202094155,0.010002509617783692,0.010152709632070593
2,369,-763.86726,0.16545523021268424,0.11005781671658792,0.012196827699138699,0.7989962627063661
3,387,-664.2323999999999,0.17769511406405653,0.13776992580615155,0.01022701211881761,0.6157566291043032
4,404,-570.1328100000001,0.027041332108197612,0.25060524894375363,0.09289516644479114,0.6287302787170422
5,422,-470.49794999999995,0.01507904002340758,0.08799518757434163,0.03259337718903209,0.6393106408893431
6,440,-370.8630900000003,0.16709496897766243,0.2632646010171134,0.010000000063034626,0.6214222089787385
7,457,-276.7635,0.14219909729172248,1.8017419381631394,0.010639166957254448,0.7835348233995283
8,475,-177.1286399999999,0.17475989946508147,0.46323544576958353,0.3466645959485883,0.7924141225314595
9,493,-77.49378000000024,0.16490214621063987,0.27677747884380044,0.4018494687210212,0.7888961666929459
10,511,22.141079999999874,0.07270519275090902,1.9439313598810135,0.04503657025676166,0.48000153561376774
11,528,116.24066999999968,0.04771457976795824,1.225802632386133,0.07478010286656926,0.4827549137304813
12,546,215.8755299999998,0.07339359236342037,1.9232337519241605,0.07477880322887463,0.6157283350906626
13,564,315.5103899999999,0.05763541023180784,1.6101700481073895,0.08093112398333414,0.6911369840570132
14,581,409.6099799999997,0.12962600897832152,0.29194367853784264,0.32560705407558455,0.7928955661896566
15,599,509.24483999999984,0.1509370648834537,0.27508114001430717,0.3902245919704858,0.8474544413272013
16,617,608.8797,0.0376563294068891,1.4091487342780966,0.12392323979978083,0.8369989783433411
17,635,708.5145599999996,0.032283819994156596,1.2921683136046858,0.12660358073912545,0.8751201739624392
18,652,802.6141499999999,0.05907751289997019,1.8514878844627736,0.04794223256284028,0.6064917467724966
19,670,902.24901,0.013650459887149075,0.35709365921660285,0.03184618548980305,0.2953679739607109
