,lineout pixel,Radius (\mum),amp1_general,amp2_general,Te_electron,ne_electron
0,388,-798.3000903509999,0.902571255173842,0.23097099400424098,0.3418244683383866,0.14465239691953466
1,394,-767.5200903509999,0.6319058669058324,0.5404116196048093,0.44874600157554895,0.13535263851927676
2,399,-741.8700903509998,0.7669857708187133,0.42882822452326136,0.3836896581111107,0.15520508294655647
3,405,-711.0900903510001,0.9073927338375273,1.4236707960464339,0.3565805457091656,0.18423982512041429
4,411,-680.3100903509999,0.8460537481253604,0.8619260144307678,0.37214179163359806,0.17662355316989342
5,417,-649.5300903509997,0.9829165036021128,3.722041691851546,0.3403660628177507,0.20220967603400125
6,423,-618.7500903509999,0.9265539070622251,3.7426321410849184,0.3582727530649552,0.20092297015407323
7,429,-587.9700903509997,0.9569323234158296,3.7493552111382757,0.3682183750539649,0.20990943404050968
8,434,-562.3200903510001,1.0263470776049413,3.7471252556465013,0.37909577751694096,0.2048301477852958
9,440,-531.5400903509999,0.968119150528402,3.749471553835245,0.36739458240988343,0.20597808151376348
10,446,-500.7600903509997,1.0020035235584615,3.6320927071729705,0.3581497676153314,0.2149928388930372
11,452,-469.98009035099994,0.9348209125056495,3.279334822354244,0.3844441841339738,0.20807079216773133
12,458,-439.20009035099974,0.9811371714923008,3.749837275252108,0.38071189819722123,0.21131475533509525
13,464,-408.420090351,0.9427907009968514,3.749980972031322,0.3752217148053861,0.21013715018318743
14,470,-377.6400903509998,0.9173379300654413,3.748924776866918,0.40573454800078174,0.21193817987048374
15,475,-351.9900903509997,0.7949628132350449,3.681460265375449,0.39375337680353395,0.2101171499496933
16,481,-321.21009035099996,0.9921780104319076,3.678311308375445,0.36962583944407507,0.21901699248630077
17,487,-290.43009035099976,0.9153921046196399,3.7278067003104205,0.37817851212526904,0.22505919134296237
18,493,-259.650090351,0.38598100303867117,0.6669172484138606,0.5469593642595165,1.0613713066013954
19,499,-228.87009035099982,0.2644705013113827,0.545683110439,0.8092125201520863,1.5997569393663833
20,505,-198.09009035100007,0.35181656071708356,0.6474881310088161,0.5789921962442189,1.0462085394309328
21,510,-172.44009035099998,0.1324079143071974,0.402543463517922,0.39187144280475283,1.6186970697820255
22,516,-141.66009035099978,0.21987136294492027,0.5397919372184501,0.5807108719956001,1.4941668890750839
23,522,-110.88009035100004,0.5702546622362586,0.7527777327660947,0.6347395876351895,0.6932270889152081
24,528,-80.10009035099984,0.900817340848211,0.975348488108645,0.44823470541411814,0.19884131179778758
25,534,-49.32009035100009,0.8453419057428914,0.9457089685189776,0.4043731799722275,0.2056623023449087
26,540,-18.54009035099989,0.8279186253041364,0.9165993530708432,0.42655116911925245,0.20132162692970582
27,546,12.23990964900031,0.857951517350312,0.9380091399827662,0.43567829334478897,0.1994963002512883
28,551,37.88990964899995,0.8480178803950076,0.9266734488779783,0.433212725829073,0.1972653635041107
29,557,68.66990964900015,0.6838035753968439,0.8250123220733729,0.30572161795116,0.35731619942871173
