,lineout pixel,Radius (\mum),Te_electron,Ti_ion-1,lam_general,amp3_general,ud_general
0,111,-1200.6134179199998,0.4813329020550908,0.10723300073723939,527.4999999999995,0.2814786653937699,-19.999940915073612
1,181,-999.0134179199998,0.4427671568478617,0.10723301014173454,527.016410775983,0.18519878760500896,35.75734160845296
2,250,-800.2934179199998,0.40814500199597165,0.10723301014173454,526.9894508278888,0.08425523967334314,-5.8915391686904535
3,320,-598.6934179199998,0.3993107610529687,0.1072330101417345,526.8831918656823,0.1412809204874988,-3.3394588537012773
4,389,-399.97341791999975,0.39962216018468405,0.10723301014173249,527.4909371293871,0.26516534514809753,31.64133360674858
5,458,-201.25341791999995,0.40512130860906265,0.10723301014173454,527.4525572447113,0.07828362176881971,37.61284461085904
6,528,0.3465820800001893,0.4046089231028566,0.10723301014179755,527.4441787278809,0.07509346723572304,38.55506233799284
7,597,199.06658208000022,0.3916179402513876,0.10723301014173417,527.4999987706054,0.07990000705230149,23.98103147294905
