,lineout pixel,Radius (\mum),amp1_general,amp2_general,Te_electron,ne_electron,m_electron
0,335,-952.0664400000001,2.125586830669154,1.0128077966845683,0.4250448081967699,0.25307661292529926,4.732205972652702
1,344,-902.24901,0.6930909642714952,0.5767970118607615,0.9030642453009539,0.289879826164018,4.677419049655609
2,353,-852.4315800000002,0.2628874483530048,0.7421346100144595,0.34527865528282653,0.04052128501885428,4.970856527426187
3,362,-802.6141500000001,0.2938488454151782,0.8026014425524172,0.2653219373470783,0.07372360366399774,4.999998698718096
4,372,-747.26145,0.15897480460644256,0.2727042825892319,2.0,0.03002143294881826,5.0
5,381,-697.4440199999999,0.26391956331594996,0.5505861380775716,0.3573789376217838,0.08305865311231249,5.0
