,lineout pixel,Radius (\mum),Te_electron,ne_electron,amp1_general,amp2_general
0,331,-950.5245338550003,0.10294617919327483,0.28603587616397375,0.27769137094554747,0.5787027325910732
1,334,-935.1345338550002,0.09490681769974207,0.09386452761275939,0.31410545858420225,0.3419682905929906
2,337,-919.7445338550001,0.010000000993868344,1.386815009589977,0.010005640408025505,0.010343753071158776
3,339,-909.4845338550001,0.010000007519448037,0.030005948948879063,0.010110722005514234,0.010739140721122807
4,342,-894.0945338550002,0.49818966514838736,0.030002671331345595,0.25766165787592515,0.3550626977242134
5,345,-878.7045338550001,0.5851488559238648,0.03,0.19515886505597824,0.3515826292882675
6,347,-868.4445338550001,0.20226616597069827,0.10821665234666486,0.20069505734514353,0.8480503454326302
7,350,-853.0545338550003,0.5443819307809997,0.030005268498206974,0.2495103608995983,0.6556961260940897
8,353,-837.6645338550002,0.6033695747094271,0.030000934267665872,0.22308221482443166,0.6400440063479319
9,356,-822.2745338550003,0.5802158064704008,0.030014480416750356,0.22439444931835972,0.5244206665483391
10,358,-812.0145338550001,0.2376608118222793,0.10850651837848764,0.17596311376835955,0.9442087912966481
11,361,-796.6245338550002,0.23063968939882307,0.11214066410325804,0.1462794058432539,0.9006917335767106
12,364,-781.2345338550001,0.22960394678255597,0.11872789818756002,0.178673230481383,1.0081443751943213
13,367,-765.8445338550002,0.23655305635874382,0.12234595694905508,0.18056748894786306,0.8850520660254322
14,369,-755.5845338550002,0.0765524560225104,0.13449630725813533,0.1899506499818062,0.6940205911239659
15,372,-740.1945338550001,0.26390463703401945,0.27981686571196435,0.6326589820848707,3.7419284991045165
16,375,-724.8045338550003,0.2719210341192376,0.12609366836778602,0.19408166160834084,0.8122081550561459
17,377,-714.5445338550003,0.2858302194377634,0.13248573303845756,0.1612583306762574,0.7514685521312723
18,380,-699.1545338550002,0.8577290939483759,0.036473226785235915,0.1882918359456277,0.2982768621777221
19,383,-683.7645338550001,0.2889873928462207,0.14350216148387762,0.18102865992967548,0.8104146934617941
20,386,-668.3745338550002,0.12140111987720871,0.051736561466978914,0.6464858567465411,0.42774430098564753
21,388,-658.1145338550002,0.12380289003041582,0.05317895288974499,0.6894151352558329,0.3431842630874167
22,391,-642.7245338550001,0.2767793680383077,0.16236635424575493,0.17949016132763196,0.9846662001083772
23,394,-627.3345338550002,0.3031351748271122,0.16224557364420175,0.22521869857633947,0.7451103448329531
