,lineout pixel,Radius (\mum),amp1_general,amp2_general,amp3_general,ud_general,Va_general,Te_electron,ne_electron,m_electron,Ti_ion-1,Z_ion-1
0,777,724.5342756491959,0.3842459043232571,1.075047834740299,0.6034992008214379,-19.999980753053215,0.3448047037913078,0.1851587331512511,0.07437161598011116,2.000005699534977,0.9999999890340069,2.282001750826755
