,lineout pixel,Radius (\mum),Te_electron,ne_electron,amp1_general,amp2_general
0,358,-952.1792999999998,0.28621348702872434,0.1702227937713661,0.46320710028659473,1.0792394002207515
1,368,-900.8792999999998,0.0887692830322252,0.25654505945616324,0.14642832693493676,1.1156700504277626
2,378,-849.5792999999999,1.9999802860779654,0.03001837633209891,0.19579909910886414,0.4173156118885252
3,388,-798.2792999999999,0.15835957708325699,0.06842141315885636,0.2774634689262439,1.0664555865082197
4,397,-752.1092999999998,0.16581776621620892,0.07998943842440057,0.20260407021571042,1.1275667287798763
5,407,-700.8092999999999,0.17112760948372943,0.0883562159681591,0.12221253928851555,1.2130965343061042
6,417,-649.5092999999997,0.16898976593335338,0.10233305422437139,0.1476628176179431,1.1979930126634903
7,427,-598.2093,0.18963841692492217,0.10460213728301072,0.09007946388273808,1.2824938448456373
8,436,-552.0392999999999,0.17995904596327678,0.11532926275972057,0.0281051199403132,1.244756185822254
9,446,-500.73929999999973,0.1800610783329462,0.11515073402781267,0.032444748570245804,1.2450789709716592
10,456,-449.4393,0.1831076871017024,0.12092804250552429,0.07029875352159454,1.2191926349728892
11,466,-398.1392999999998,0.18367519153475867,0.12803184227126438,0.030449765666084504,1.231664577343723
12,475,-351.96929999999975,0.1975152721688441,0.12410081999710754,0.0688228123790943,1.2410096190164983
13,485,-300.6693,0.19493963137928566,0.1252201669866721,0.06787010795073357,1.247609803615098
