,lineout pixel,Radius (\mum),amp3_general,ud_general,Va_general,Te_electron,Ti_ion-1,Z_ion-1
0,268,-748.4533862399999,1.2500413284635674,24.999999982865546,8.377569194569475,0.1500118643474394,0.05608391867138653,5.307920096139541
1,271,-739.8133862399999,1.219072732888519,24.99999999995501,8.601154961111181,0.1500099419703022,0.05782946122485778,5.311648667213975
2,275,-728.2933862399999,1.2465023768746841,24.99999999207919,8.627179623387601,0.15003540638609128,0.048896061705473746,5.68155713702306
3,278,-719.6533862399999,1.2016906869395017,24.99999991786713,8.701535052878182,0.15008911112532838,0.05142042414987279,5.38694280157351
4,282,-708.1333862399999,1.2887407727994558,24.999999999996852,8.50933272449992,0.15000081591914108,0.05637190004698023,5.670972495078406
5,285,-699.49338624,1.282269990705891,24.999999982865546,8.592101678210394,0.15001186384597429,0.05629033114726472,5.675937683363493
6,289,-687.97338624,1.2569421281338984,24.99999999995501,8.858556408455073,0.15000994213686997,0.05295871652733505,5.816465082456491
7,292,-679.33338624,1.298451509116949,24.99999999207919,8.977125877019866,0.1500354197665022,0.05303099766157568,6.18877698532825
8,296,-667.8133862399999,1.297599618162104,24.99999991786713,8.651866421149215,0.15008921524664484,0.06123706081000028,6.428749614619806
9,299,-659.1733862399999,1.2699569478575299,24.999999999996852,8.613507464161877,0.15000081593703882,0.06550721940442143,6.523922338720879
10,302,-650.5333862399999,1.24430174123801,24.999999982865546,8.645653723862821,0.15001186827964452,0.06940526914089938,6.771093208833135
11,306,-639.0133862399999,1.2262627007979099,24.99999999995501,8.946991205479126,0.15000993559923004,0.06667402682097161,6.322729696971189
12,309,-630.37338624,1.0268253463857,24.99999999207919,9.248335697686365,0.15003529060022963,0.12883582351948167,5.108364291116501
13,313,-618.85338624,1.235471800605582,24.999999917867143,8.980872844838434,0.1500885308070092,0.06455777716486076,6.43674733552612
14,316,-610.21338624,1.3214593728124007,24.999999999996852,8.64657804578713,0.15000081597080253,0.06747700131294329,6.870296796576082
15,320,-598.6933862399999,1.2957828213563185,24.999999982865546,8.988394027180021,0.1500119232598227,0.06784707195416502,6.997966164308452
16,323,-590.0533862399999,1.3275747097830475,24.99999999995501,8.617368162701801,0.15001006630341507,0.07150332502597016,6.9999999891935385
17,327,-578.5333862399999,1.0029850877448103,24.99999999207919,8.952541947474735,0.1500352625946356,0.16817541729461083,5.278046142729133
18,330,-569.8933862399999,1.3164139851742485,24.99999991786718,8.579502933254023,0.1501024496162117,0.07417106439882504,6.9999999793392735
19,334,-558.37338624,1.3515369797860668,24.999999999996852,8.461019327201416,0.15000081734284423,0.07342363380467706,6.999809698576451
20,337,-549.73338624,1.3633258084016215,24.999999982865837,8.47330675564271,0.15139935579424565,0.073064276290047,6.999999999999995
21,341,-538.21338624,1.1715171771508377,24.99999999995501,8.919870732723556,0.1501004806707714,0.06406002629286604,6.999999989194626
22,344,-529.57338624,0.6042323240140188,24.999999992079204,9.356423160863866,0.15000581127606444,0.2294478263097587,4.459381525405169
23,348,-518.0533862399999,1.1213083623640632,24.999999917880686,10.0,0.15,0.0741879595975955,6.999999979333946
24,351,-509.4133862399999,0.7898786708523736,24.999999999996852,10.0,0.15000015880305054,0.25766534819460646,5.370870157762344
