,lineout pixel,Radius (\mum),amp1_general,amp2_general,Te_electron,ne_electron,m_electron
0,195,-951.6257243508039,0.6144335644390869,0.8412937561470484,0.2305870065794496,0.20286590188324452,2.029944073775873
1,199,-940.1057243508039,0.17108341805337265,0.10754582699195946,0.17508557250487083,0.48794465937422654,2.0307093545159143
