,lineout pixel,Radius (\mum),Te_electron,amp3_general,ud_general,Va_general,Ti_ion-1
0,227,-849.43584,0.12205292534073263,1.0528192107901253,39.995387504059764,1.5030427566819142,0.049069777941429533
1,232,-835.03584,0.11848401010679686,1.0174153934244492,39.99997221998489,1.5165521488315843,0.052259948538447766
2,237,-820.63584,0.1334795810766223,1.1829861762400142,-1.937461724736412,1.5862337980226453,0.040390680142041224
3,242,-806.23584,0.1175640463820271,1.2988386294069916,-0.14575778584037025,1.4299160502813493,0.045044423926428774
4,248,-788.95584,0.1240887355781986,1.065645566650407,39.997862488366465,1.3761826125933965,0.05983113152118539
5,253,-774.55584,0.1222341228148578,1.0389432040714957,39.997009240186586,1.367045218237239,0.05443726429247493
6,258,-760.15584,0.04762320729561434,0.734657316222581,37.14225146546148,4.5070133081633585,0.027360266262940403
7,263,-745.75584,0.560553366630521,2.554549833122023,36.501469809662055,8.978672240502895,0.07445664725477337
8,268,-731.35584,0.15222344294116502,1.1985743800348219,-2.3097790320034726,1.0912959218132716,0.038791098167190965
9,274,-714.07584,0.16216247254201935,1.196317516927012,-0.1296087877251786,1.4089657710468444,0.03923923807309368
10,279,-699.67584,0.15102651248676813,1.180334332969934,-0.995052955354879,1.3205907403434587,0.03630369475543685
11,284,-685.27584,0.16520708550245777,1.2333574783004333,-1.590160296453604,1.3038046378678132,0.03916302481175691
12,289,-670.87584,0.16739926056140483,1.2054637490445257,-0.2355956575125724,1.651871546684296,0.041033835439700475
13,295,-653.59584,0.1852943987974988,1.2473230010495624,-0.1446906140348716,1.5147019136706508,0.043694907583760656
14,300,-639.19584,0.18794503536136314,1.2086521737007763,-1.5991212585229775,1.330267053194003,0.04612547964601124
15,305,-624.79584,0.1897888517225063,1.2122108358454844,-1.4030350897749138,1.5865713965054837,0.04528628824276486
16,310,-610.39584,0.16633344904450867,1.0950758512960799,39.89909444615998,1.8937018851530762,0.0788970666080329
17,315,-595.99584,0.20608537340587862,1.2700612791383112,-1.644033846519953,1.351650271122658,0.029051249390802707
18,321,-578.71584,0.20866404773299216,1.2540165580881808,-1.122873026326019,1.8227815526632796,0.05087921713585568
