,lineout pixel,Radius (\mum),amp1_general,amp2_general,amp3_general,ud_general,Va_general,Te_electron,ne_electron,m_electron,Ti_ion-1,Z_ion-1
0,287,-686.665724350804,0.8845412244365047,1.0457668029972704,0.8772181703777221,20.0,0.4320734920561762,0.1560336231398732,0.07641426335483177,2.000000293297609,0.15176505948937313,3.6019203300492877
1,298,-654.9857243508039,0.8229936640790484,1.013590149233646,0.9015648974081849,20.0,0.5184405979403621,0.16807819854756556,0.08030742399777746,2.000000293297521,0.16167480163006354,3.47529112723532
2,308,-626.185724350804,0.6806768102010536,1.1857129111695055,0.8809589120876752,20.0,0.4685863473679923,0.18886642951037066,0.09511515739287997,2.0000002932974064,0.15806134069669653,3.072193348475558
3,319,-594.505724350804,0.8704191431594638,1.1237141005839337,0.9880076219404502,20.0,0.516813003941575,0.21217503561517947,0.09215826276894376,2.0000002932973495,0.1556797986527651,3.000021937130194
4,329,-565.705724350804,0.7920748427417105,1.1430841365235076,0.9768395784619108,20.0,0.5246466330395023,0.20516870856440464,0.10097757963404,2.0000002932973007,0.14060166858390621,3.1522508042199044
5,340,-534.025724350804,0.8373930943603248,0.9168816810966364,1.0564681319139728,20.0,0.3174368424090126,0.21311477900966055,0.10433714559908709,2.00000029329727,0.14033420796913268,3.0050581531156064
