,lineout pixel,Radius (\mum),Te_electron,amp3_general,ud_general,Va_general,Ti_ion-1
0,244,-800.47584,0.012500123153852714,0.3279723736951543,38.59696872680876,-0.6877479433352107,0.4482160138606032
1,262,-748.63584,0.0123742698380045,0.3003716269674794,39.82881346119523,-0.3396765593370876,0.490081864615086
2,279,-699.67584,0.09726837594520973,0.5704680262741735,20.530109673860572,1.4572760689618391,0.14255502721380553
3,296,-650.71584,0.11922859035498294,0.6456432310675232,15.908008892939826,1.5226445062240437,0.1521575751094423
4,314,-598.87584,0.1500549491849244,0.9935842636946707,1.2075773403417962,0.3783069542121851,0.060336926433319324
5,331,-549.91584,0.15177597731820852,1.0080643234749898,-0.33068121725465716,1.0244965690643593,0.05644132582412705
6,348,-500.95583999999997,0.1070167961560669,0.8567347968850136,39.999835014990154,2.2192612864094237,0.22184938125915263
7,366,-449.11583999999993,0.14280497407935885,1.2739165040396339,39.99999998930975,3.3527967995794388,0.0711158394663269
8,383,-400.1558399999999,0.01000003045400232,0.937281861360489,39.99999999999977,-2.182300461047495,0.04923351352806364
9,400,-351.1958400000001,0.010005887831342387,0.8252742218688899,39.999273734589885,-2.8339573457965628,0.1785199644083045
10,418,-299.35583999999994,0.2335505393368132,0.47138331158755,36.017388035805034,0.649767864556722,0.09648835994293842
11,435,-250.3958399999999,0.36467248659983686,2.205280830631135,-8.274088320961035,-9.543919632741355,0.03067362267430135
12,452,-201.4358400000001,0.0804800538795092,0.9452045192800155,9.664458885638957,-3.9720325180402805,0.012923565310284064
13,470,-149.59583999999995,0.06096015412234387,0.8835045217294749,-19.722037314541648,-4.311103996047909,0.045627719593982104
14,487,-100.63583999999992,0.06308342604412424,0.8888563358591206,-19.99886772844407,-4.392896421356052,0.04722503234652629
15,505,-48.79584,0.010000000000000097,0.8695698149368709,-19.945195977647128,-1.0546367299870578,0.010037207228461444
