,lineout pixel,Radius (\mum),Te_electron,Ti_ion-1,lam_general,amp3_general,ud_general
0,736,599.3865820800002,0.23115484444005013,0.10723301014173454,525.600067905262,0.010000000000003971,38.6521743721398
1,788,749.1465820799999,0.010046675135179305,0.10723338007148196,527.3047345005035,0.2209744974690748,-12.042753705630197
2,840,898.9065820800001,0.032147206325361825,0.10750704198537486,525.6000000208224,0.40077062579264927,39.97568970301566
3,892,1048.66658208,0.04372864580114045,0.10729287401406395,526.7578731774219,0.6793054985182825,2.6124400511579076
4,945,1201.3065820800002,0.7660287366889424,0.10723301014173459,526.3061461414921,0.230342542325448,37.67309483823263
5,997,1351.06658208,0.5433272507562489,0.10723301014173525,525.6064371967817,0.15114583004053095,32.611614300544616
