,lineout pixel,Radius (\mum),Te_electron,amp3_general,ud_general,Va_general,Ti_ion-1
0,227,-849.43584,0.12205292534073263,1.0528192107901253,39.995387504059764,1.5030427566819142,0.049069777941429533
1,232,-835.03584,0.11848401010679686,1.0174153934244492,39.99997221998489,1.5165521488315843,0.052259948538447766
2,237,-820.63584,0.120455362577949,1.0559143920296725,39.99538754180024,1.5860460066499389,0.059135115632034774
3,242,-806.23584,0.12831615606261254,1.166799699179442,39.99997221999075,1.1944249040142356,0.05841075921266167
4,248,-788.95584,0.1241604589624075,1.067297322613874,39.99538762598004,1.379273932920583,0.05990710462805023
5,253,-774.55584,0.12221978003753887,1.0394566588361986,39.999972219993936,1.3671709899354987,0.05444584151089198
6,258,-760.15584,0.12748590249227695,1.09664937002389,39.99538771860524,1.3487576516527344,0.059756495163134304
7,263,-745.75584,0.13554934586850279,1.1199748712488007,39.99997221999743,1.5116132711198773,0.058807511439742555
8,268,-731.35584,0.13785558142333054,1.1583495237120685,39.99538787666965,1.120758748705553,0.06555539774327608
9,274,-714.07584,0.15203236943109116,1.1213837655217003,39.999972220004075,1.3946383675000789,0.059147264172469675
10,279,-699.67584,0.13942652861824958,1.1075485680394208,39.99538814058511,1.347568397661302,0.059522787258504975
11,284,-685.27584,0.15061054795173517,1.1868565024216906,39.99997222002193,1.34403604743094,0.06657918869040527
12,289,-670.87584,0.1563169927083903,1.1655587072881433,39.99538841178679,1.6279151371469496,0.06136527036614954
13,295,-653.59584,0.17189312056335748,1.2196311598699285,39.999972220036625,1.479291580500366,0.06692859992019407
14,300,-639.19584,0.17090262406070555,1.1689483893043295,39.99538858654801,1.3515747782594172,0.074777901027669
15,305,-624.79584,0.17212847466256465,1.1641207056666776,39.99997222004357,1.6000850628403374,0.07401363122049913
16,310,-610.39584,0.16619262191137513,1.0938541797797963,39.99538882667884,1.8908130191546562,0.07886638763626556
17,315,-595.99584,0.17742001864453397,1.2201180428404,39.9999722200556,1.3645462743752539,0.07625231206039301
18,321,-578.71584,0.19109297541600914,1.2321974790784886,39.99538919379371,1.7866359361409465,0.07938617591929618
19,326,-564.31584,0.1861212641443495,1.1082668039691295,39.999972220062894,1.410880393845165,0.08213470254189861
